sex,race,age,zip,county,state,outcome
Female,White,87,34474,12083,FL,-1.7343741815773746
Male,Other,99,34480,12083,FL,0.5560323319460703
Male,Black,47,34479,12083,FL,-0.3202957949775085
Female,Black,19,34474,12083,FL,-1.5706494403126914
Female,White,70,34482,12083,FL,0.28106370992443064
Female,White,73,34479,12083,FL,0.38885945598009775
Male,Other,93,34480,12083,FL,-0.8302932213507714
Female,Black,28,34481,12083,FL,1.054664840201689
Female,White,56,34475,12083,FL,-0.29716513623807195
Male,Other,46,34482,12083,FL,0.3075561760268881
Male,Other,57,34474,12083,FL,1.0615716773809094
Male,Other,65,34480,12083,FL,-2.1617114118736227
Male,Black,98,34479,12083,FL,-0.890091844605826
Male,Black,4,34477,12083,FL,-0.14277705241549754
Male,White,16,34482,12083,FL,-2.065794970806632
Male,Black,12,34480,12083,FL,-1.7558033163118478
Male,Other,44,34481,12083,FL,0.8876054315579848
Male,Black,58,34479,12083,FL,-1.27317874671207
Female,White,23,34482,12083,FL,1.2762704863557621
Female,White,60,34479,12083,FL,-0.05697166017374666
Female,White,29,34479,12083,FL,-0.1848780246681472
Female,Other,19,34480,12083,FL,0.9462904982115663
Female,Black,6,34478,12083,FL,-1.1283838684498337
Male,Black,23,34477,12083,FL,1.7705857443289912
Male,White,5,34481,12083,FL,-0.6097867498959881
Male,Other,22,34475,12083,FL,-1.8008411688148218
Female,Black,49,34477,12083,FL,-1.1777061362230328
Female,Other,74,34481,12083,FL,0.3062115540183845
Female,Black,13,34481,12083,FL,0.7211027049479851
Female,White,76,34475,12083,FL,-0.43015761918307294
Female,Other,3,34478,12083,FL,1.0988196504124663
Male,Black,60,34476,12083,FL,1.3538728133603841
Male,Black,65,34480,12083,FL,1.771319831414456
Male,Other,91,34481,12083,FL,1.536641158432001
Female,Black,92,34481,12083,FL,-0.7722360738537108
Female,Other,23,34478,12083,FL,1.7701135034667497
Female,Black,45,34475,12083,FL,-1.1621862403970553
Female,Other,15,34479,12083,FL,1.4990215585693503
Male,Other,32,34479,12083,FL,-0.04481176176375179
Female,Other,66,34476,12083,FL,0.03503812249514282
Female,Black,14,34479,12083,FL,-0.3317136170902476
Male,White,24,34478,12083,FL,0.34330748463311533
Female,White,52,34480,12083,FL,-1.1658683366785696
Female,Other,93,34478,12083,FL,0.8478834964938993
Female,White,21,34477,12083,FL,-0.5121226652196211
Female,Black,66,34474,12083,FL,0.08974034135205647
Male,White,58,34483,12083,FL,-0.8692542980108425
Female,White,75,34483,12083,FL,-0.470383166336741
Female,White,4,34481,12083,FL,-2.0953452113582975
Female,Black,71,34476,12083,FL,-0.22524724179994293
Male,Other,55,34474,12083,FL,-1.9891621039067742
Male,Black,66,34476,12083,FL,1.32076944013126
Female,Black,71,34483,12083,FL,0.4621638149125928
Female,Other,87,34482,12083,FL,0.2552840276054641
Male,Black,14,34478,12083,FL,-0.9763354128060829
Male,Other,34,34477,12083,FL,0.7771986235278573
Female,Black,64,34474,12083,FL,-0.98472644575524515
Male,Other,32,34475,12083,FL,1.9935985727690215
Female,Black,94,34477,12083,FL,0.7920079262658704
Female,Other,100,34475,12083,FL,0.0968073701635741
Male,Other,65,34475,12083,FL,0.2807846607754783
Male,Black,76,34477,12083,FL,0.6196535159449166
Male,White,58,34474,12083,FL,-0.8103971411213446
Female,Other,3,34481,12083,FL,1.9603235833379697
Female,White,85,34478,12083,FL,0.7275795510331671
Male,White,2,34480,12083,FL,-1.3519919264532612
Male,White,70,34482,12083,FL,-1.401905924524444
Female,White,91,34477,12083,FL,1.221007811393402
Female,Other,66,34479,12083,FL,0.6990661435712592
Male,Other,68,34478,12083,FL,1.630337164114481
Male,Black,28,34478,12083,FL,1.1483039541395565
Male,Black,0,34474,12083,FL,-2.3365655816888933
Female,Other,94,34476,12083,FL,0.8570498160335931
Male,White,51,34482,12083,FL,0.04789309405161746
Female,Other,2,34474,12083,FL,-0.7232179613175236
Female,Black,80,34480,12083,FL,-0.7623116485441043
Female,Other,77,34477,12083,FL,1.9534614214357637
Male,Black,73,34483,12083,FL,-0.5299034690926969
Female,Black,10,34478,12083,FL,0.5597339799051448
Male,Black,82,34476,12083,FL,1.1447259296862269
Male,Black,73,34483,12083,FL,-0.10057365490692233
Male,Other,16,34476,12083,FL,-0.05192466188134792
Male,Other,99,34479,12083,FL,-0.2721511212016896
Male,Black,9,34476,12083,FL,0.43729373072117494
Female,White,23,34474,12083,FL,-1.6498170858909358
Male,White,56,34482,12083,FL,-2.4465753736935376
Female,White,28,34475,12083,FL,0.36701201355449964
Female,White,4,34475,12083,FL,-1.8870914578991407
Female,White,15,34474,12083,FL,-1.0400681911549674
Male,White,7,34479,12083,FL,-0.9754136722017563
Male,Other,24,34476,12083,FL,1.8120985757265353
Male,Black,84,34478,12083,FL,2.1453224324479456
Female,Other,3,34483,12083,FL,-0.316738794524495
Female,Other,68,34475,12083,FL,-1.920331990139735
Male,Other,77,34479,12083,FL,-0.5403276038452479
Male,White,10,34475,12083,FL,-1.64177308246822
Male,Black,60,34483,12083,FL,0.8896456877293242
Female,White,28,34482,12083,FL,-1.1955199360356183
Female,Black,26,34476,12083,FL,1.3583070368924544
Female,Black,22,34478,12083,FL,1.0140519635239076
Female,Black,1,34479,12083,FL,-0.886296351162958
Male,Black,51,34475,12083,FL,-0.40895273969739643
Female,Black,64,34482,12083,FL,-0.7701178894669464
Male,Other,14,34481,12083,FL,1.1102477267369864
Female,White,42,34476,12083,FL,0.3475898477741215
Female,Other,77,34478,12083,FL,0.5088868065845487
Male,Black,67,34478,12083,FL,0.2986385638757552
Male,White,22,34476,12083,FL,-0.2314164443817981
Male,Black,71,34478,12083,FL,-0.32728955742920096
Male,Black,32,34483,12083,FL,-0.05310978473569955
Male,White,14,34479,12083,FL,-1.6684251409399198
Female,White,56,34475,12083,FL,-0.7179181770478924
Male,Black,9,34481,12083,FL,-0.021412647877608354
Female,White,53,34478,12083,FL,0.959243791319684
Female,Other,17,34477,12083,FL,1.964641373150265
Female,Other,37,34474,12083,FL,-0.2946581710932192
Female,Black,69,34483,12083,FL,0.49176773838639676
Female,Black,57,34475,12083,FL,-1.8973126792896946
Female,Other,18,34474,12083,FL,-0.08050103970722883
Male,White,18,34475,12083,FL,-1.2033074016223624
Female,Black,39,34477,12083,FL,0.0976412280178739
Female,Other,68,34480,12083,FL,0.5597852425998417
Female,White,99,34476,12083,FL,-0.04112447200505631
Female,White,69,34480,12083,FL,0.055271621840187385
Female,White,71,34483,12083,FL,0.6487091411076308
Female,Black,80,34481,12083,FL,1.038176943145348
Male,White,26,34477,12083,FL,-0.9534868122738451
Female,White,71,34477,12083,FL,0.33557728996880964
Female,Black,93,34483,12083,FL,0.11945056566717183
Female,Other,81,34483,12083,FL,-0.15985199470323191
Male,White,71,34478,12083,FL,-0.9286151109638369
Male,Black,29,34482,12083,FL,0.11214717194838153
Female,White,19,34483,12083,FL,-0.14025185063843082
Female,White,16,34480,12083,FL,-0.5996958931321624
Female,White,1,34482,12083,FL,-2.0189852093488168
Female,Black,69,34474,12083,FL,1.4367284874376076
Male,Black,91,34476,12083,FL,-0.8541594858865345
Female,Other,40,34476,12083,FL,1.6620529142545002
Female,White,9,34482,12083,FL,-1.1014070758589558
Male,White,76,34475,12083,FL,-1.3383873506835462
Female,White,65,34476,12083,FL,0.7962419630998612
Male,White,20,34480,12083,FL,0.36085005962545313
Female,Black,78,34479,12083,FL,0.33101736818301297
Female,Black,90,34478,12083,FL,-1.0480900594301354
Male,White,30,34475,12083,FL,-0.953395206305142
Male,White,7,34475,12083,FL,-1.7193160681726998
Female,Black,50,34480,12083,FL,-0.6824900597909684
Female,Other,47,34475,12083,FL,-0.5216420293852686
Male,Other,54,34483,12083,FL,-0.6164774164126243
Male,Black,74,34482,12083,FL,-0.6486009459808023
Male,Black,32,34483,12083,FL,-1.7077160537805014
Male,White,66,34477,12083,FL,-1.2043765502393824
Male,Black,25,34474,12083,FL,0.38887849087894383
Female,White,47,34478,12083,FL,0.7075620976734973
Female,White,37,34481,12083,FL,-0.628265951907966
Male,White,73,34479,12083,FL,-1.36030916781796
Male,Black,5,34478,12083,FL,-1.716227189625445
Male,White,44,34479,12083,FL,0.781367072072195
Male,White,20,34480,12083,FL,0.12396288334752215
Male,White,39,34476,12083,FL,-0.19051171090666574
Male,White,65,34477,12083,FL,1.764217261535419
Female,Black,45,34475,12083,FL,-1.1781233467567835
Male,Black,12,34478,12083,FL,-2.0724252603050224
Female,Other,65,34479,12083,FL,0.3652990229573755
Female,Black,1,34474,12083,FL,-1.9469437555109372
Male,White,21,34476,12083,FL,-0.1906627469672849
Male,White,81,34481,12083,FL,-1.0081872947343027
Male,White,30,34475,12083,FL,-0.47533743054614863
Male,Other,72,34476,12083,FL,0.18450747206533036
Male,Black,0,34481,12083,FL,0.588762306557404
Female,Black,62,34483,12083,FL,0.8826091240840468
Male,White,72,34476,12083,FL,1.941169633040443
Female,Other,5,34478,12083,FL,-0.9596943816818442
Male,Black,80,34475,12083,FL,0.31456234056771315
Male,Other,41,34475,12083,FL,0.3638969785021782
Female,Black,62,34477,12083,FL,0.8709341745550472
Female,Black,73,34474,12083,FL,0.9510152131132622
Female,Black,7,34482,12083,FL,0.0031221308166332618
Female,White,21,34475,12083,FL,-1.5029505866142514
Female,Black,88,34483,12083,FL,-0.5699841923984026
Female,Black,69,34479,12083,FL,0.534822311226281
Female,White,68,34474,12083,FL,-0.762647725865454
Male,Black,13,34476,12083,FL,-1.860517750133396
Female,White,72,34481,12083,FL,1.16230615461903
Male,White,82,34478,12083,FL,0.8242337804831962
Female,White,96,34479,12083,FL,-1.851014130231422
Male,Other,11,34478,12083,FL,1.4079899932107498
Male,Black,69,34474,12083,FL,-0.889952947902124
Female,White,56,34474,12083,FL,-1.21725494942394
Male,White,6,34477,12083,FL,-1.8675792479581794
Male,Black,85,34480,12083,FL,-0.026448155338651455
Male,White,12,34474,12083,FL,0.23590689109011653
Male,White,74,34483,12083,FL,-0.38980250272235584
Male,Black,30,34479,12083,FL,-0.03293838776020189
Male,Black,20,34480,12083,FL,0.8419947320269517
Male,Black,3,34481,12083,FL,-1.8354618746492743
Male,Black,74,34477,12083,FL,0.7503082032545961
Male,Other,70,34475,12083,FL,-1.0396321069775287
Female,Black,31,34480,12083,FL,-0.6637265016887763
Male,White,70,34483,12083,FL,0.3303810329521589
Female,Other,70,34483,12083,FL,0.05752232940392599
Female,Other,99,34477,12083,FL,0.9374456865501649
Female,Black,24,34474,12083,FL,-1.0898564005240141
Male,Other,12,34477,12083,FL,-0.3730002388128515
Male,White,69,34480,12083,FL,-1.6460366021559814
Male,Black,24,34479,12083,FL,0.036829923391926436
Female,White,27,34474,12083,FL,1.3671554090982785
Male,Other,29,34474,12083,FL,-0.191093597614665
Female,Black,14,34477,12083,FL,0.8416343122470524
Female,White,62,34482,12083,FL,-1.0637335613706653
Male,Black,15,34483,12083,FL,0.12730166912788854
Male,Black,4,34482,12083,FL,0.4386675412769805
Female,Black,29,34478,12083,FL,0.2569111976453845
Male,White,70,34482,12083,FL,-1.5591808235816145
Female,Other,15,34475,12083,FL,-1.5544534747438608
Female,Other,55,34479,12083,FL,0.33958093084147445
Male,Black,85,34475,12083,FL,0.006106577079685205
Female,Black,60,34482,12083,FL,-0.016561057509040272
Female,Other,18,34475,12083,FL,-0.8297472467641812
Female,Black,7,34477,12083,FL,-0.5799258990628743
Male,White,80,34479,12083,FL,0.9315496856353678
Male,White,23,34475,12083,FL,-0.794880831795157
Male,Black,74,34475,12083,FL,0.675325434775367
Male,White,71,34481,12083,FL,0.8186539077376319
Female,Black,75,34481,12083,FL,-0.2331240570963773
Female,Black,17,34483,12083,FL,-0.8785969579279719
Male,Black,44,34481,12083,FL,1.726285877119043
Male,Other,8,34478,12083,FL,0.8494815356232785
Female,Black,40,34480,12083,FL,-1.2211095726732204
Male,Other,62,34475,12083,FL,-1.2813050348866335
Female,Black,25,34479,12083,FL,-0.22386293038165256
Male,White,84,34477,12083,FL,-1.3558951035425209
Female,White,96,34477,12083,FL,0.8101872885780997
Female,White,61,34476,12083,FL,0.9828940886774178
Female,Black,96,34482,12083,FL,1.5854608285790355
Female,Black,2,34475,12083,FL,-1.1510363229378917
Male,Black,98,34478,12083,FL,0.7004632035986826
Female,Other,27,34479,12083,FL,-0.9845406146212792
Female,White,93,34478,12083,FL,-0.7991437342391488
Female,Black,69,34483,12083,FL,1.0560688726705418
Female,Black,80,34483,12083,FL,1.53475719132106
Female,Black,78,34482,12083,FL,1.1084042327126287
Female,White,71,34476,12083,FL,1.1953768112185705
Male,White,63,34477,12083,FL,0.5573569889500825
Female,White,1,34481,12083,FL,-2.521618477733226
Male,White,100,34476,12083,FL,-1.61959596631374
Male,Other,73,34483,12083,FL,0.4624503371796391
Female,Other,44,34477,12083,FL,2.247339009354462
Female,Black,70,34479,12083,FL,-0.38788258695849664
Male,Other,11,34481,12083,FL,0.14871511050707933
Male,Black,25,34475,12083,FL,-0.9163824057751926
Male,Other,53,34474,12083,FL,-1.0958633671505202
Female,Other,34,34475,12083,FL,1.522080794589928
Female,Black,31,34475,12083,FL,-0.10751854009052172
Male,Black,65,34474,12083,FL,-1.060028145050187
Female,Black,94,34476,12083,FL,0.9570186293256988
Male,Black,31,34475,12083,FL,-0.19978711689588918
Male,Black,84,34475,12083,FL,-1.190403708572263
Male,Black,83,34474,12083,FL,-0.2621190912200283
Female,White,17,34477,12083,FL,-0.08252588693377105
Male,White,14,34477,12083,FL,-1.5798903490146081
Male,Black,50,34482,12083,FL,1.4559595675941441
Female,Black,47,34477,12083,FL,-0.2624945518471113
Male,White,59,34476,12083,FL,-0.4012213256081395
Female,Black,95,34481,12083,FL,2.329362613294188
Male,White,27,34483,12083,FL,-0.4166721538117033
Female,Black,88,34474,12083,FL,0.753737039139647
Male,Other,27,34482,12083,FL,0.012666858449837504
Female,Black,94,34477,12083,FL,2.9671818831340313
Male,Black,67,34479,12083,FL,0.2721675863864883
Male,Other,86,34483,12083,FL,1.1282249067593724
Male,Black,74,34476,12083,FL,-0.5174699692802451
Male,Black,98,34480,12083,FL,-0.8452749446578744
Male,Other,9,34474,12083,FL,-0.8993478373280567
Female,White,91,34476,12083,FL,0.5777758047918486
Male,Other,2,34474,12083,FL,-0.6515192819268382
Male,Black,29,34478,12083,FL,0.2416280898745986
Female,White,75,34477,12083,FL,0.7496102899049883
Male,Other,19,34480,12083,FL,1.601322988906436
Male,Black,34,34481,12083,FL,1.2734392987248415
Female,Black,42,34474,12083,FL,-0.4937862119523675
Male,White,18,34481,12083,FL,-1.3113050862378817
Female,Other,15,34475,12083,FL,-1.7032867512335834
Male,Other,7,34474,12083,FL,0.0786300823203756
Male,Other,73,34480,12083,FL,1.0420170094401164
Male,Black,38,34474,12083,FL,-0.4601548308406421
Male,Black,68,34474,12083,FL,-1.013727311994558
Male,Black,46,34482,12083,FL,-0.8893864849885151
Male,Other,11,34483,12083,FL,-0.31397443410264336
Male,Other,82,34476,12083,FL,0.8239355567068253
Female,Black,50,34477,12083,FL,1.594578345515818
Female,Other,22,34476,12083,FL,1.1397340171402106
Female,Black,81,34481,12083,FL,1.6091348117583917
Male,White,56,34474,12083,FL,-0.341096590155045
Female,Other,83,34479,12083,FL,1.4686229011121272
Female,Black,8,34474,12083,FL,-2.540053258166018
Male,White,72,34481,12083,FL,0.7652063219062188
Male,Other,43,34482,12083,FL,1.2732531078709088
Female,Other,69,34483,12083,FL,-1.0987492076238299
Male,Other,23,34483,12083,FL,-0.11227735055015285
Male,White,100,34482,12083,FL,-0.925272526597331
Male,Other,14,34482,12083,FL,1.2179390371699654
Female,Other,38,34483,12083,FL,-0.5593770913598444
Male,Black,15,34483,12083,FL,-1.3893710318337098
Female,Other,35,34480,12083,FL,0.5636989453162986
Female,White,71,34478,12083,FL,-0.4261537599858143
Female,White,22,34478,12083,FL,-0.374362237321018
Female,Black,62,34482,12083,FL,-1.3311646359028542
Female,Black,94,34476,12083,FL,1.1147260374841357
Female,White,19,34478,12083,FL,1.0144754754765477
Male,Other,45,34482,12083,FL,-0.011172448707103669
Male,Black,69,34475,12083,FL,0.9911646038756301
Female,White,75,34477,12083,FL,-1.0727995658573914
Female,Black,73,34481,12083,FL,-0.18353746602308862
Female,Other,1,34481,12083,FL,0.6965714312595235
Female,Other,30,34479,12083,FL,2.2054470488637348
Female,White,34,34478,12083,FL,-1.2751139233094742
Male,Black,78,34479,12083,FL,-0.35332521956797913
Male,White,59,34482,12083,FL,-1.2829744405862724
Female,Other,20,34475,12083,FL,1.625015215275496
Female,Other,61,34482,12083,FL,1.6065520412620895
Male,Other,13,34476,12083,FL,-1.2471386298763605
Female,Black,96,34475,12083,FL,-0.3252999876346192
Female,Black,17,34478,12083,FL,1.0402242532345038
Female,White,5,34476,12083,FL,-0.446588512228498
Female,Other,9,34481,12083,FL,0.1499005207263019
Female,Black,32,34482,12083,FL,0.5379373711531555
Female,White,10,34483,12083,FL,-1.5114760988809088
Male,Black,84,34477,12083,FL,0.8681489990010596
Female,White,36,34480,12083,FL,0.40715642035087873
Male,White,90,34480,12083,FL,-0.9241849052700818
Male,Black,72,34479,12083,FL,-0.6813121400408094
Male,Black,20,34476,12083,FL,-0.3105545658759856
Female,White,9,34481,12083,FL,-1.6564846970530387
Female,White,28,34480,12083,FL,2.3133595689897013
Male,White,61,34483,12083,FL,-0.5452203577029279
Male,Black,65,34477,12083,FL,-0.5010475394183944
Male,Other,95,34481,12083,FL,-1.1125633411150777
Male,White,72,34482,12083,FL,-2.5964120247226647
Female,Black,50,34477,12083,FL,-1.5349317628865173
Female,Black,65,34482,12083,FL,0.7676108916661453
Female,White,67,34474,12083,FL,-1.137814077121562
Female,Other,11,34478,12083,FL,-0.1448117951013026
Female,White,87,34478,12083,FL,0.04942876423850388
Female,White,94,34482,12083,FL,1.1216899653540562
Female,White,34,34477,12083,FL,1.682793255144908
Male,Black,45,34476,12083,FL,1.5368621217512308
Male,Other,59,34477,12083,FL,2.2340466533240226
Female,Other,18,34481,12083,FL,0.3748395093114304
Female,Black,37,34483,12083,FL,-1.0670392771490702
Female,Black,69,34480,12083,FL,0.8886998248284298
Female,Other,17,34477,12083,FL,0.37280613545801994
Male,Black,40,34479,12083,FL,-0.09763736737268429
Male,Black,96,34481,12083,FL,1.7069322481787985
Female,Black,95,34474,12083,FL,-1.062404253126461
Male,Black,100,34483,12083,FL,-2.1267112585676764
Male,Other,65,34474,12083,FL,-0.0986120488102265
Male,Other,49,34474,12083,FL,0.24889285399522493
Female,Other,69,34478,12083,FL,2.6823182184201353
Female,White,77,34477,12083,FL,-0.3480424326478267
Female,White,17,34478,12083,FL,0.09912943935390561
Male,White,97,34474,12083,FL,-2.238760966435956
Female,Other,75,34474,12083,FL,-0.29297829104219963
Female,Black,1,34482,12083,FL,-1.3155697471383008
Female,Black,28,34481,12083,FL,1.6426868160982608
Female,Black,30,34477,12083,FL,1.3958107561593505
Female,Black,23,34478,12083,FL,-0.601843587757581
Female,White,32,34480,12083,FL,-0.22336480758783225
Male,Other,85,34477,12083,FL,0.8395290983372834
Male,Other,21,34474,12083,FL,-0.5187666979543151
Female,Black,69,34475,12083,FL,1.342555873105172
Male,Black,23,34474,12083,FL,-0.6639572896560515
Female,White,92,34479,12083,FL,-0.7125554709462012
Female,Other,19,34481,12083,FL,1.451495670641238
Male,Other,63,34477,12083,FL,0.04592865988814743
Male,Black,35,34481,12083,FL,0.5182040799718982
Female,White,67,34483,12083,FL,-0.8083921896435287
Female,Other,22,34474,12083,FL,-0.9731253015103674
Female,Black,34,34480,12083,FL,-0.004033187385665549
Female,Other,48,34474,12083,FL,0.23573104152570462
Male,Black,90,34481,12083,FL,1.53465000441657
Female,Other,42,34478,12083,FL,1.1198987892266565
Female,Black,4,34482,12083,FL,-0.31379690257222315
Female,Other,61,34477,12083,FL,1.5975591841284698
Male,Black,10,34477,12083,FL,-0.45924380320239466
Female,Other,39,34476,12083,FL,1.1079947866214512
Male,Other,83,34478,12083,FL,0.6483830934220132
Female,Black,10,34482,12083,FL,-0.03786311683150323
Female,Other,86,34480,12083,FL,0.30655841649926246
Female,White,15,34476,12083,FL,0.18638170863468584
Male,Black,10,34476,12083,FL,-1.519308439126568
Female,White,12,34482,12083,FL,-0.8075867560267586
Female,Black,66,34476,12083,FL,0.9997339026445959
Female,White,33,34474,12083,FL,-0.5855096747101112
Male,Other,62,34480,12083,FL,-1.140531217543096
Male,White,26,34482,12083,FL,1.069671428058366
Female,Other,38,34478,12083,FL,-0.34581928673099516
Female,Black,70,34476,12083,FL,1.1312101591551764
Female,Other,77,34475,12083,FL,-0.10489076040050098
Male,White,31,34477,12083,FL,-0.30107181986954135
Female,White,7,34483,12083,FL,-1.5409105757281347
Male,Black,59,34483,12083,FL,-0.20542216579270384
Male,Other,56,34483,12083,FL,-1.5604685630704802
Male,Black,69,34475,12083,FL,0.12731109338625313
Female,Other,62,34478,12083,FL,0.06504538510246483
Female,White,66,34482,12083,FL,-1.0492552602202823
Female,Other,1,34476,12083,FL,-0.18697402049679257
Female,White,67,34482,12083,FL,0.12691595269617229
Female,White,76,34481,12083,FL,0.06013634453522243
Male,White,98,34477,12083,FL,1.0884466276157405
Male,Other,76,34476,12083,FL,1.0548335899491101
Male,White,85,34480,12083,FL,-1.1618192128450333
Female,Other,8,34474,12083,FL,-0.19919048761664354
Female,Other,96,34479,12083,FL,0.9606205687347555
Male,Other,74,34483,12083,FL,0.20084147129986926
Female,Other,35,34481,12083,FL,0.4068264067728268
Female,Black,60,34475,12083,FL,-1.556934546643284
Male,White,2,34475,12083,FL,-3.099813907993105
Female,Black,65,34475,12083,FL,1.1112185362825062
Female,Black,94,34476,12083,FL,1.44984301096568
Female,Other,25,34478,12083,FL,0.7916449698276552
Male,Black,5,34483,12083,FL,0.06580813044779554
Male,Black,95,34474,12083,FL,-1.3117325872113637
Female,White,47,34481,12083,FL,0.8364810104403395
Male,Other,27,34475,12083,FL,0.7952902894757907
Male,Other,19,34475,12083,FL,1.2089788975486142
Male,White,25,34482,12083,FL,-0.32775967718468396
Female,Other,7,34474,12083,FL,-0.34001762925037676
Female,Other,13,34478,12083,FL,0.19018306920712447
Female,Black,69,34475,12083,FL,1.2500551584395854
Male,White,72,34482,12083,FL,-0.1845280459612917
Male,Black,3,34474,12083,FL,-0.38189327487748226
Female,Other,38,34479,12083,FL,-0.885776505927238
Female,Other,68,34483,12083,FL,0.6798603161660306
Male,Black,85,34479,12083,FL,0.23040863737238854
Male,Black,33,34480,12083,FL,0.11016969351362292
Female,Black,88,34481,12083,FL,2.664848101546191
Male,Other,31,34474,12083,FL,-1.2430471210645428
Female,Other,3,34475,12083,FL,0.029705434667283037
Male,White,69,34480,12083,FL,-1.0089025313613282
Female,White,15,34478,12083,FL,0.7153015083650845
Male,Black,27,34482,12083,FL,1.7918914327200244
Male,White,32,34482,12083,FL,-2.235050067372031
Male,Other,58,34475,12083,FL,-0.13814911287828635
Male,Other,81,34478,12083,FL,-0.762219545700041
Female,Black,85,34478,12083,FL,0.2871593055660812
Male,White,69,34477,12083,FL,0.17058986251456432
Male,Black,12,34478,12083,FL,-1.6050443135103154
Male,White,19,34477,12083,FL,-0.5979554906473143
Female,Other,65,34478,12083,FL,0.6336995535517016
Female,Black,51,34481,12083,FL,2.376363145033589
Male,White,68,34475,12083,FL,-1.3590612601596521
Female,Other,49,34479,12083,FL,0.755667556656791
Female,White,32,34478,12083,FL,-0.7634248005523481
Male,White,3,34479,12083,FL,-2.670936317971324
Male,White,5,34476,12083,FL,-1.8164302671371582
Male,Black,16,34477,12083,FL,0.8504819191437589
Female,White,89,34480,12083,FL,0.13946600622337374
Male,Other,88,34476,12083,FL,1.5448178993569006
Female,Black,79,34474,12083,FL,-0.3751521735523593
Male,Black,100,34477,12083,FL,-0.6248857508214517
Female,Black,1,34476,12083,FL,-0.3747370367441474
Female,Other,15,34479,12083,FL,1.545045140540089
Male,White,59,34477,12083,FL,-1.7150363497516306
Female,Other,73,34477,12083,FL,-0.795714773178946
Male,Black,55,34483,12083,FL,1.5868463314073606
Female,Black,47,34474,12083,FL,-0.9419671981547671
Female,White,8,34478,12083,FL,-1.5128185767675635
Female,Other,26,34476,12083,FL,-0.39260337424261627
Male,Black,56,34476,12083,FL,1.7679287061285245
Male,Other,72,34474,12083,FL,0.0956948504031084
Male,White,25,34476,12083,FL,-0.22324134217244224
Male,Other,8,34474,12083,FL,-1.5143165725041179
Male,Other,73,34480,12083,FL,0.7593347151465979
Male,Black,100,34482,12083,FL,0.055171792792265195
Female,Black,43,34482,12083,FL,0.9952907964527323
Female,Black,42,34479,12083,FL,1.124226595501375
Male,White,16,34479,12083,FL,-1.9405345335574342
Female,Other,17,34476,12083,FL,0.521176377061067
Female,Black,7,34482,12083,FL,-0.6226649463319522
Male,White,68,34478,12083,FL,-0.891639295195183
Male,White,5,34476,12083,FL,-1.2906867645177456
Male,White,2,34483,12083,FL,-1.5747428030996395
Male,Black,69,34481,12083,FL,2.392272284090625
Male,White,2,34481,12083,FL,1.331240267896419
Female,Black,67,34475,12083,FL,0.5653012765011887
Male,Other,18,34482,12083,FL,1.51976405368228
Male,Other,21,34475,12083,FL,0.9361867306249644
Male,White,27,34475,12083,FL,-1.6777145751481992
Male,White,5,34474,12083,FL,-1.197526580254132
Male,Black,7,34480,12083,FL,-2.397158871422422
Male,Black,17,34481,12083,FL,-0.6917542525455491
Female,White,93,34479,12083,FL,-0.3572719478851109
Female,Black,6,34478,12083,FL,0.37023938510799725
Female,White,71,34476,12083,FL,0.4934195986376564
Male,White,45,34475,12083,FL,-1.5770112094807853
Male,Other,11,34478,12083,FL,-0.008896613602635186
Male,White,88,34479,12083,FL,-1.9106829652347852
Female,Black,49,34479,12083,FL,-0.4360184339321833
Male,Other,64,34478,12083,FL,0.43849220442491765
Female,Black,62,34479,12083,FL,-0.6162456897442607
Female,White,16,34481,12083,FL,-0.8432481077732407
Male,White,56,34481,12083,FL,-1.1634609453895313
Male,Black,75,34476,12083,FL,-0.1844617674536836
Male,Black,72,34480,12083,FL,-0.7154888663583272
Female,White,17,34483,12083,FL,-0.8257066179258927
Female,Black,39,34481,12083,FL,-0.06930896955809329
Female,White,68,34481,12083,FL,1.7559064090543037
Male,Black,34,34482,12083,FL,0.8152496479731537
Male,Black,68,34477,12083,FL,0.4581611921911589
Female,Other,16,34476,12083,FL,2.3063467563249382
Female,Other,33,34478,12083,FL,-0.4868466274267833
Female,White,83,34477,12083,FL,-0.11539777551536906
Male,Black,59,34479,12083,FL,-0.009183491083892367
Female,White,5,34475,12083,FL,-2.0409777071581736
Male,Other,65,34475,12083,FL,-1.24286492609528
Male,White,71,34482,12083,FL,-0.21420451530635531
Female,Black,24,34478,12083,FL,0.6729916481736443
Female,Black,39,34482,12083,FL,-0.3924916097223156
Female,Black,72,34482,12083,FL,0.8334564437637528
Female,Other,72,34479,12083,FL,-0.607416137835225
Male,Other,88,34482,12083,FL,-2.373426609347802
Male,Other,44,34474,12083,FL,0.4356546840780244
Male,White,23,34475,12083,FL,-1.6252929457524152
Female,White,67,34475,12083,FL,-0.49666655270097226
Female,Black,65,34476,12083,FL,1.3349699422851364
Female,White,22,34481,12083,FL,-0.3046700167799656
Female,Other,33,34480,12083,FL,2.0735087204837104
Male,Black,73,34481,12083,FL,1.8896224822723513
Female,Black,44,34480,12083,FL,-0.09857531373009663
Male,Other,28,34476,12083,FL,0.5355208525666745
Female,Black,27,34479,12083,FL,0.9929766239451254
Male,White,4,34477,12083,FL,-1.7211207642724595
Female,White,27,34479,12083,FL,-1.3318497979165143
Female,Other,97,34475,12083,FL,0.46684555078499546
Female,Other,69,34474,12083,FL,0.2964231637205108
