zip,sex,race,age,county,state,outcome
24069,female,white,75+,51143,51,8.625193952506619
24069,female,black,35-64,51143,51,8.13195188462078
24069,male,white,65-74,51143,51,2.0795672455966425
24069,female,other,18-34,51143,51,5.695815099770671
24069,male,white,0-17,51143,51,6.2935786255059085
24069,female,black,0-17,51143,51,6.805412873149478
24069,female,white,18-34,51143,51,6.471359406830761
24069,male,other,0-17,51143,51,6.549996468219458
24069,male,other,75+,51143,51,6.714519111330652
24069,male,white,65-74,51143,51,3.3257726395203084
24069,male,black,35-64,51143,51,4.705412267632398
24069,male,black,18-34,51143,51,1.8363521015918176
24069,female,white,0-17,51143,51,7.877581374671588
24069,female,black,18-34,51143,51,3.8134182622196753
24069,female,white,75+,51143,51,6.467372591619131
24069,male,other,65-74,51143,51,3.2703478749814128
24069,female,white,75+,51143,51,7.628239657304208
24069,female,black,18-34,51143,51,6.375080039081044
24069,female,black,65-74,51143,51,3.311328758178541
24069,female,white,0-17,51143,51,7.237129550837941
24069,female,other,0-17,51143,51,7.827194870026407
24069,male,other,0-17,51143,51,6.252612095286456
24069,female,black,18-34,51143,51,3.4661387619903143
24069,female,other,65-74,51143,51,6.802766370644578
24069,male,other,0-17,51143,51,7.386348788181813
24069,female,white,65-74,51143,51,3.9800671417440983
24069,female,other,65-74,51143,51,5.371309826190229
24069,female,white,65-74,51143,51,4.530130052210106
24069,female,other,65-74,51143,51,7.493272657927012
24069,female,other,75+,51143,51,7.553356888983135
24069,female,white,35-64,51143,51,7.860883074239721
24069,male,black,0-17,51143,51,5.021929746646454
24069,female,white,75+,51143,51,7.539993878491512
24069,female,white,35-64,51143,51,7.528726235522396
24069,male,black,0-17,51143,51,5.093683387237565
24069,male,other,65-74,51143,51,2.776633300241707
24069,male,other,35-64,51143,51,6.668048310103367
24069,female,other,75+,51143,51,9.525068070269448
24069,female,white,65-74,51143,51,4.288982251438226
24069,female,black,35-64,51143,51,8.33139259002974
24069,male,white,18-34,51143,51,3.0473899012143537
24069,male,white,35-64,51143,51,4.013484881943702
24069,female,white,35-64,51143,51,8.186526398868848
24069,male,other,0-17,51143,51,4.806379859584424
24069,female,white,18-34,51143,51,6.26868407706742
24069,male,white,35-64,51143,51,7.494816746674728
24069,female,white,35-64,51143,51,8.92252343756111
24069,female,white,35-64,51143,51,8.924191585940466
24069,male,other,35-64,51143,51,6.770406358215365
24069,female,black,35-64,51143,51,5.450008170462853
24069,male,black,65-74,51143,51,0.99326538302487
24069,male,black,35-64,51143,51,6.063041485866578
24069,female,other,0-17,51143,51,8.594091020811486
24069,female,other,0-17,51143,51,9.75213461080734
24069,male,white,65-74,51143,51,0.7483452593883233
24069,male,black,18-34,51143,51,1.7862772708563428
24069,female,black,18-34,51143,51,1.9748793290445992
24069,male,other,0-17,51143,51,5.004861298274592
24069,female,white,0-17,51143,51,8.282062359424334
24069,male,white,65-74,51143,51,2.8551279096910354
24069,male,black,35-64,51143,51,4.9001722421922365
24069,female,other,18-34,51143,51,6.612328206239531
24069,female,black,75+,51143,51,5.355583643646398
24070,male,black,75+,51045,51,4.836930335176134
24070,male,other,35-64,51045,51,7.768486843833374
24070,male,other,65-74,51045,51,4.438748734736313
24070,female,white,0-17,51045,51,9.740270161634228
24070,female,other,18-34,51045,51,5.389053250814003
24070,female,black,0-17,51045,51,6.765203181282929
24070,male,white,65-74,51045,51,3.459144871232173
24070,female,black,65-74,51045,51,6.034420028895572
24070,female,white,75+,51045,51,8.453902719993597
24070,male,white,65-74,51045,51,2.9249464789954573
24070,female,other,0-17,51045,51,8.940075616972669
24070,male,white,65-74,51045,51,3.340211646005256
24070,male,black,0-17,51045,51,6.077003015457769
24070,female,other,0-17,51045,51,8.891587339932018
24070,female,white,75+,51045,51,6.177199786985004
24070,female,other,65-74,51045,51,5.241201734528446
24070,female,black,0-17,51045,51,6.209172318114773
24070,male,black,35-64,51045,51,5.705538209511611
24070,male,black,0-17,51045,51,4.4858600455156274
24070,male,white,75+,51045,51,7.181856991642415
24070,female,black,35-64,51045,51,6.920865070990572
24070,female,black,18-34,51045,51,4.031696878464355
24070,female,black,65-74,51045,51,4.25523874069658
24070,female,white,75+,51045,51,8.095353094794975
24070,female,other,35-64,51045,51,10.42750703010851
24070,male,other,18-34,51045,51,4.526148881234989
24070,female,other,65-74,51045,51,5.715025431908967
24070,male,other,0-17,51045,51,7.747574875081562
24070,female,other,75+,51045,51,10.382458378165984
24070,male,white,65-74,51045,51,3.0466670679721704
24070,female,white,35-64,51045,51,10.050048387386386
24070,female,black,75+,51045,51,7.336977460775155
24070,female,other,65-74,51045,51,6.233201623839082
24070,male,white,0-17,51045,51,7.476850755955896
24070,male,white,65-74,51045,51,4.061742066571693
24070,female,other,35-64,51045,51,10.74686225851095
24070,male,other,18-34,51045,51,3.69428669895124
24070,male,other,65-74,51045,51,4.293426774243567
24070,male,other,0-17,51045,51,5.407533534892561
24070,female,black,18-34,51045,51,4.642563251050698
24070,female,other,0-17,51045,51,11.376926797564572
24070,female,black,65-74,51045,51,3.229188532798336
24070,male,white,35-64,51045,51,7.334176684779
24070,female,other,0-17,51045,51,8.736933668278281
24070,male,white,75+,51045,51,4.44788422559681
24070,female,other,0-17,51045,51,10.327930574013829
24070,male,other,75+,51045,51,4.787083000283449
24070,female,white,75+,51045,51,7.512203572023472
24070,female,other,0-17,51045,51,9.082606322871085
24070,male,black,75+,51045,51,3.21933554876306
24070,female,other,35-64,51045,51,9.448213543726428
24070,female,other,65-74,51045,51,6.926713969578309
24070,male,other,35-64,51045,51,7.304422688936649
24070,male,other,18-34,51045,51,3.887610296938144
24070,female,black,75+,51045,51,9.289606379520986
24070,male,black,35-64,51045,51,6.22142121106823
24070,male,other,65-74,51045,51,2.629380931307999
24070,female,black,35-64,51045,51,8.88681077664742
24070,female,other,75+,51045,51,7.085873628465583
24070,male,other,75+,51045,51,7.228546808182044
24070,female,other,35-64,51045,51,9.989046637158484
24070,female,other,18-34,51045,51,4.191058509681049
24070,female,white,35-64,51045,51,9.608034031499056
24070,male,black,65-74,51045,51,1.6034536529988204
24070,male,other,75+,51045,51,5.659987697220953
24070,female,black,75+,51045,51,7.703598787543337
24070,female,black,35-64,51045,51,7.736722680539343
24070,male,black,35-64,51045,51,4.354623469833901
24070,male,black,0-17,51045,51,4.333151093597314
24070,female,white,0-17,51045,51,8.378368673453512
24070,male,white,65-74,51045,51,4.175932173238376
24070,male,other,65-74,51045,51,2.6771631600697203
24070,female,other,65-74,51045,51,6.573971224741944
24070,female,black,65-74,51045,51,3.192753384419669
24070,female,other,0-17,51045,51,10.525545787158324
24070,male,black,65-74,51045,51,3.9807491153557586
24070,female,white,65-74,51045,51,6.5586352519193305
24070,female,white,0-17,51045,51,7.898434259669864
24070,male,black,35-64,51045,51,6.215188169834702
24070,female,black,35-64,51045,51,6.067805652734418
24070,male,black,0-17,51045,51,6.03502670238565
24070,female,white,35-64,51045,51,10.279597794602418
24070,female,white,75+,51045,51,9.007199573627874
24070,female,other,18-34,51045,51,4.843251747701116
24070,female,black,75+,51045,51,9.220666198361515
24070,male,black,65-74,51045,51,1.6372390432781914
24070,male,white,35-64,51045,51,7.968599645243612
24070,male,other,65-74,51045,51,3.5603734710023036
24070,male,other,35-64,51045,51,7.300685564656761
24070,female,white,75+,51045,51,7.050021881331468
24070,female,white,75+,51045,51,8.564867729654967
24070,male,other,0-17,51045,51,7.176129059162043
24070,female,white,75+,51045,51,7.132385444679585
24070,male,white,65-74,51045,51,2.757451555682448
24070,male,white,35-64,51045,51,7.486955697474133
24070,male,black,75+,51045,51,4.590916420340707
24070,male,other,18-34,51045,51,5.105671568223267
24070,male,white,75+,51045,51,6.201401515221635
24070,female,white,18-34,51045,51,7.361214920647086
24070,male,white,18-34,51045,51,4.517889486771913
24070,female,black,35-64,51045,51,8.046709724959381
24070,male,white,65-74,51045,51,3.914507409157473
24070,male,black,0-17,51045,51,4.711368354717859
24070,female,other,75+,51045,51,7.523288762409178
24070,male,white,65-74,51045,51,3.1367863469973427
24070,male,other,18-34,51045,51,3.959814080518111
24070,female,other,0-17,51045,51,8.636440217839503
24070,male,black,35-64,51045,51,6.272297456393928
24070,male,black,35-64,51045,51,5.122147732766244
24070,male,white,65-74,51045,51,2.223458606041515
24070,male,other,35-64,51045,51,6.659602003929827
24070,male,other,35-64,51045,51,7.907332665972719
24070,female,black,0-17,51045,51,6.503467379799783
24070,female,black,65-74,51045,51,5.789281916785288
24070,male,other,0-17,51045,51,6.3686377108388035
24070,male,black,18-34,51045,51,2.376188259708606
24070,male,black,35-64,51045,51,6.512508362278809
24070,female,other,18-34,51045,51,8.079194979425564
24070,female,black,75+,51045,51,7.321801482943672
24070,female,other,35-64,51045,51,9.872899416923843
24070,female,white,65-74,51045,51,6.133256146056306
24070,female,other,75+,51045,51,8.062245874208717
24070,female,white,35-64,51045,51,8.88287713074508
24070,female,black,0-17,51045,51,5.609997229711423
24070,female,other,35-64,51045,51,8.490071873478879
24070,female,black,0-17,51045,51,6.802572530728091
24070,female,black,0-17,51045,51,8.41250673791211
24070,female,other,75+,51045,51,7.378825406434096
24070,male,other,75+,51045,51,5.511417462416159
24070,male,black,75+,51045,51,6.139077584475054
24070,male,black,18-34,51045,51,3.221693181803754
24070,male,other,18-34,51045,51,3.2260743644483068
24070,female,other,18-34,51045,51,5.268412318160434
24070,female,other,18-34,51045,51,5.660749173646734
24070,male,other,0-17,51045,51,5.571364662931379
24070,male,white,75+,51045,51,4.202249454781881
24070,female,white,18-34,51045,51,4.953757618004652
24070,female,other,18-34,51045,51,6.868511279496125
24070,female,other,18-34,51045,51,6.857219721420141
24070,male,white,18-34,51045,51,2.7112439714221725
24070,female,black,18-34,51045,51,4.361448314480938
24070,male,black,0-17,51045,51,7.092392591444912
24070,male,white,75+,51045,51,6.3095684495728745
24070,female,other,65-74,51045,51,7.925916668433629
24070,female,black,0-17,51045,51,8.953530426046408
24070,female,white,18-34,51045,51,7.127008624027839
24070,female,white,18-34,51045,51,7.331608741303347
24070,male,black,75+,51045,51,5.440948096907429
24070,male,white,18-34,51045,51,3.349582971516378
24070,male,other,0-17,51045,51,7.227609898935086
24070,female,white,65-74,51045,51,5.7770169263826405
24070,male,white,75+,51045,51,5.754000401522832
24070,male,white,35-64,51045,51,9.423467778069742
24070,male,other,35-64,51045,51,6.003496024684929
24070,female,white,18-34,51045,51,6.8332666395047506
24070,male,black,18-34,51045,51,4.847843037211716
24070,female,black,75+,51045,51,4.35613572026384
24070,male,other,18-34,51045,51,2.548673851119428
24070,female,other,75+,51045,51,9.694791069345262
24070,female,white,18-34,51045,51,6.939446722568551
24070,male,white,35-64,51045,51,6.643246927187099
24070,male,black,18-34,51045,51,3.291170359007069
24070,female,white,18-34,51045,51,5.154279957156883
24070,male,other,35-64,51045,51,7.457575448220203
24070,male,white,75+,51045,51,6.422704205000587
24070,male,other,35-64,51045,51,7.145063242768658
24070,female,white,75+,51045,51,7.274417875600898
24070,female,white,35-64,51045,51,9.12418027059744
24070,female,other,65-74,51045,51,4.984878827856446
24070,female,other,18-34,51045,51,5.753242465493616
24070,female,white,75+,51045,51,8.414941182857763
24070,female,white,75+,51045,51,9.434285891881911
24070,male,other,75+,51045,51,5.8867628250112265
24070,female,other,0-17,51045,51,10.086836985260923
24070,male,white,18-34,51045,51,4.148089567812356
24070,male,white,0-17,51045,51,7.84955870279484
24070,male,other,0-17,51045,51,6.048269845888519
24070,female,black,35-64,51045,51,9.295667515273522
24070,male,white,75+,51045,51,7.337801031099451
24070,male,white,65-74,51045,51,3.4136049959147567
24070,female,white,35-64,51045,51,9.159022541387534
24070,male,black,75+,51045,51,6.990724691507985
24070,male,other,75+,51045,51,5.303724090583236
24070,male,black,75+,51045,51,4.550223482584421
24070,male,black,0-17,51045,51,5.670544018982171
24070,female,black,18-34,51045,51,5.6870226316722405
24070,male,other,65-74,51045,51,4.191111159590325
24070,female,black,0-17,51045,51,7.984965735910434
24070,male,black,75+,51045,51,3.4617537704045147
24070,male,white,18-34,51045,51,2.6005053763108013
24070,male,white,0-17,51045,51,6.262399420965329
24070,male,white,75+,51045,51,6.373139939429939
24070,female,white,18-34,51045,51,5.768436202082721
24070,female,other,35-64,51045,51,10.777951180207577
24070,male,other,0-17,51045,51,8.574426814274169
24070,male,white,65-74,51045,51,2.965774094160172
24070,male,white,18-34,51045,51,1.7081143483782155
24070,female,white,18-34,51045,51,8.199239752355497
24070,female,black,18-34,51045,51,4.4288337238313575
24070,female,white,75+,51045,51,8.42934756698491
24070,male,other,0-17,51045,51,6.334401583655692
24070,female,black,0-17,51045,51,7.263459028192296
24070,female,white,18-34,51045,51,5.304647038670195
24070,male,other,0-17,51045,51,7.66750171905492
24070,male,other,75+,51045,51,6.1989797897688845
24070,female,white,18-34,51045,51,5.271697418085844
24070,female,black,0-17,51045,51,7.118512999519693
24070,female,other,0-17,51045,51,8.708974896736388
24070,female,other,75+,51045,51,9.760174872374431
24070,female,other,35-64,51045,51,12.645516743369662
24070,male,white,65-74,51045,51,1.865475128066819
24070,male,white,35-64,51045,51,6.47733030821225
24070,female,other,75+,51045,51,8.167032834620281
24070,female,other,75+,51045,51,7.873504355440024
24070,male,other,35-64,51045,51,7.4724694570154835
24070,male,white,0-17,51045,51,6.0335672232058295
24070,male,other,0-17,51045,51,7.235862995319645
24070,female,other,0-17,51045,51,7.877136511495113
24070,female,black,18-34,51045,51,5.390990178326939
24070,male,other,18-34,51045,51,3.407172041167285
24070,female,other,35-64,51045,51,9.418697321760348
24070,female,white,75+,51045,51,9.02175276853815
24070,female,black,35-64,51045,51,7.596829718361057
24070,female,black,0-17,51045,51,9.182159639312168
24070,male,white,75+,51045,51,5.950738729847971
24070,male,black,0-17,51045,51,5.862969450599464
24070,male,other,18-34,51045,51,5.50189641951438
24070,female,other,18-34,51045,51,6.158837479731801
24070,female,other,18-34,51045,51,6.191998605385863
24070,male,black,75+,51045,51,3.438613232979585
24070,female,white,18-34,51045,51,3.918634399099216
24070,male,white,65-74,51045,51,2.6362158940738136
24070,female,black,75+,51045,51,4.2328262730431065
24070,female,black,18-34,51045,51,5.180945006573272
24070,male,black,75+,51045,51,5.080904461635531
24070,male,white,75+,51045,51,6.972444176688729
24070,male,white,35-64,51045,51,8.597354916269563
24070,female,black,65-74,51045,51,3.9295920261385264
24070,male,black,18-34,51045,51,3.2380892929078464
24070,female,other,18-34,51045,51,6.475953753719457
24070,male,black,0-17,51045,51,6.928322488438801
24070,male,white,35-64,51045,51,6.385288753800937
24070,female,black,18-34,51045,51,5.47299299950671
24070,female,black,0-17,51045,51,8.809149622553484
24070,female,white,35-64,51045,51,7.550702564487699
24070,female,black,0-17,51045,51,9.334378693866496
24070,male,other,35-64,51045,51,7.727452205155469
24070,male,black,0-17,51045,51,5.004571165457452
24070,male,white,0-17,51045,51,4.958820928044666
24070,female,white,35-64,51045,51,8.556919915575985
24070,female,black,65-74,51045,51,2.708174628815005
24070,female,white,0-17,51045,51,7.69208701245698
24070,male,other,0-17,51045,51,5.755556460876864
24070,female,black,75+,51045,51,8.67969629117703
24070,male,black,75+,51045,51,5.633125238649471
24070,female,other,75+,51045,51,7.476774284353825
24070,female,white,35-64,51045,51,9.935529455441053
24070,male,white,65-74,51045,51,2.174194381796682
24070,female,white,35-64,51045,51,10.237169940468792
24070,male,white,35-64,51045,51,5.737338131870464
24070,male,other,75+,51045,51,4.953459572031576
24070,male,black,0-17,51045,51,6.182238613697934
24070,female,white,18-34,51045,51,6.295312016024476
24070,female,black,0-17,51045,51,7.261652605251333
24070,female,white,35-64,51045,51,9.715082859559818
24070,male,white,35-64,51045,51,6.618588271206601
24070,female,white,35-64,51045,51,9.717007152015103
24070,female,other,18-34,51045,51,6.1985430964518216
24070,female,black,35-64,51045,51,8.278237561195361
24070,female,other,18-34,51045,51,7.245519206789489
24070,male,black,18-34,51045,51,0.6985227846735982
24070,male,white,0-17,51045,51,6.893376679818937
24070,male,white,65-74,51045,51,2.5647527938293084
24070,female,black,35-64,51045,51,7.94475550984175
24070,female,white,0-17,51045,51,9.499190933230745
24070,male,other,18-34,51045,51,2.888346867580787
24070,female,black,75+,51045,51,6.66997466220192
24070,female,black,65-74,51045,51,4.602192021810772
24070,male,white,65-74,51045,51,1.0813218508622644
24070,male,other,0-17,51045,51,6.385927223483563
24070,male,white,35-64,51045,51,7.875006153095155
24070,male,white,0-17,51045,51,6.375769910015104
24070,female,white,75+,51045,51,7.923181783515158
24070,male,other,18-34,51045,51,2.8598409043294657
24070,male,white,65-74,51045,51,1.2459406525507208
24070,female,black,65-74,51045,51,3.5099492778752324
24070,male,white,0-17,51045,51,6.293861996371144
24070,male,white,0-17,51045,51,6.924062510820077
24070,female,black,0-17,51045,51,7.49529835543487
24070,male,white,0-17,51045,51,5.923115117837253
24070,male,other,0-17,51045,51,6.548415980235073
24070,female,other,75+,51045,51,7.216097985211048
24070,female,white,75+,51045,51,8.717716468784204
24070,male,white,75+,51045,51,3.882115664976882
24070,male,white,35-64,51045,51,7.489499714928918
24070,male,black,65-74,51045,51,1.3101984811106986
24070,female,black,75+,51045,51,7.642178508508707
24070,male,black,18-34,51045,51,3.741206527187643
24070,male,black,18-34,51045,51,2.097597799003226
24070,male,black,65-74,51045,51,2.1123600921318206
24070,female,black,75+,51045,51,5.83027261197642
24070,male,black,75+,51045,51,4.076005496361772
24070,male,black,35-64,51045,51,4.432818643940994
24070,female,other,0-17,51045,51,8.60726683043113
24070,female,other,18-34,51045,51,6.9330307315321456
24070,male,white,35-64,51045,51,7.2324332636264845
24070,female,other,35-64,51045,51,8.413567380782982
24070,female,other,18-34,51045,51,6.110801426642444
24070,female,white,18-34,51045,51,5.8842814447445635
24070,female,other,0-17,51045,51,8.241214632893797
24070,male,white,75+,51045,51,5.457250598431459
24070,female,white,0-17,51045,51,8.571336831503078
24070,female,white,75+,51045,51,6.978136685582115
24070,male,other,18-34,51045,51,4.313654059018605
24070,female,black,35-64,51045,51,8.254452381784532
24070,male,black,18-34,51045,51,2.469548668668126
24070,female,white,18-34,51045,51,5.653354103868573
24070,female,white,35-64,51045,51,9.454227189887652
24070,female,white,35-64,51045,51,8.05458182220907
24070,male,other,18-34,51045,51,3.329071330043412
24070,male,black,75+,51045,51,5.38252891981012
24070,male,other,18-34,51045,51,2.424716530154801
24070,female,white,65-74,51045,51,5.702111320027941
24070,female,black,75+,51045,51,6.683591019348024
24070,female,white,18-34,51045,51,5.404144834367103
24070,female,black,75+,51045,51,6.355247180238003
24070,female,other,65-74,51045,51,5.5819733043255
24070,female,white,35-64,51045,51,9.230435526161587
24070,male,black,18-34,51045,51,1.1095086955670688
24070,female,white,18-34,51045,51,6.322979744428238
24070,female,other,35-64,51045,51,9.694721325584544
24070,male,black,65-74,51045,51,1.6131510556892008
24070,female,white,35-64,51045,51,8.84002043978875
24070,male,other,35-64,51045,51,7.6398650939568284
24070,male,white,18-34,51045,51,2.749192295290706
24070,male,other,18-34,51045,51,4.871581469484515
24070,male,black,35-64,51045,51,6.8964630858042115
24070,female,white,0-17,51045,51,8.31149397212627
24070,male,black,18-34,51045,51,3.978840073496253
24070,female,other,75+,51045,51,10.463134348575863
24070,male,black,35-64,51045,51,4.902800561920358
24070,female,other,75+,51045,51,9.970977659262164
24070,male,black,0-17,51045,51,5.127489034595721
24070,male,other,65-74,51045,51,4.4821121068778185
24070,female,black,0-17,51045,51,7.885094519946478
24070,male,white,65-74,51045,51,2.7747772141082887
24070,male,black,0-17,51045,51,7.262638781818776
24070,male,white,35-64,51045,51,8.237061458888421
24070,female,black,65-74,51045,51,4.18272320966209
24070,male,white,65-74,51045,51,2.4622945266142433
24070,male,other,0-17,51045,51,6.401533524368244
24070,male,other,75+,51045,51,6.198209802153389
24070,female,other,0-17,51045,51,8.833884937698787
24070,female,other,35-64,51045,51,9.817788618076197
24070,female,white,18-34,51045,51,6.67870965809437
24070,female,black,35-64,51045,51,10.363520306725327
24070,male,white,65-74,51045,51,1.85811191632955
24070,female,black,65-74,51045,51,4.332391930513673
24070,male,black,75+,51045,51,4.920078916585239
24070,male,black,18-34,51045,51,2.215724803312039
24070,female,black,65-74,51045,51,4.712632441041875
24070,female,white,0-17,51045,51,9.195406595477134
24070,male,other,35-64,51045,51,8.631850064572612
24070,female,black,18-34,51045,51,4.8229198571072605
24070,female,other,35-64,51045,51,9.547600854627715
24070,male,white,0-17,51045,51,6.203808401440777
24070,female,white,0-17,51045,51,8.06624905447239
24070,male,other,35-64,51045,51,6.091795466759528
24070,male,other,35-64,51045,51,7.700999309195239
24070,male,black,0-17,51045,51,5.008631658904707
24070,female,black,35-64,51045,51,10.10342547869402
24070,female,white,65-74,51045,51,5.058158766923328
24070,male,white,65-74,51045,51,2.67391090872307
24070,female,white,65-74,51045,51,5.574521675266003
24070,male,black,0-17,51045,51,4.2116844104412845
24070,male,white,0-17,51045,51,7.052869409695668
24070,male,black,0-17,51045,51,4.425816729292546
24070,female,other,35-64,51045,51,9.98545606106128
24070,male,other,35-64,51045,51,5.660114217626548
24070,female,other,18-34,51045,51,6.611007385769496
24070,female,other,0-17,51045,51,9.066259873423451
24070,male,other,75+,51045,51,5.4970974003495705
24070,male,other,18-34,51045,51,4.26690124967675
24070,male,white,35-64,51045,51,4.841955401956115
24070,male,white,65-74,51045,51,3.0585464668103377
24070,female,white,35-64,51045,51,10.027483478944257
24070,female,black,18-34,51045,51,4.579691484027494
24070,female,other,65-74,51045,51,5.9320385682972105
24070,female,black,35-64,51045,51,8.032313592567426
24070,female,black,75+,51045,51,6.421057109170008
24070,male,white,0-17,51045,51,9.049299476822211
24070,female,other,65-74,51045,51,5.151198247934234
24070,female,black,18-34,51045,51,4.03025174318478
24070,female,black,75+,51045,51,6.678519109398637
24070,female,other,75+,51045,51,8.363150831966975
24070,female,black,0-17,51045,51,8.080897326953073
24070,female,other,65-74,51045,51,4.983640744576393
24070,female,black,65-74,51045,51,4.150541271847214
24070,female,black,75+,51045,51,7.332475592503181
24070,male,white,0-17,51045,51,8.563807863257749
24070,female,other,0-17,51045,51,9.759795985183452
24070,female,black,65-74,51045,51,4.101083719349187
24070,female,other,0-17,51045,51,9.906716312522372
24070,male,white,0-17,51045,51,5.273422234627441
24070,female,black,65-74,51045,51,6.366984878425221
24070,male,white,18-34,51045,51,3.127137401647348
24070,female,white,75+,51045,51,8.92472824988528
24070,female,white,65-74,51045,51,5.656302593306617
24070,male,other,75+,51045,51,6.032664876414804
24070,female,black,18-34,51045,51,4.82644744850823
24070,male,black,35-64,51045,51,7.164887790828246
24070,female,other,75+,51045,51,9.511721370432614
24070,male,white,75+,51045,51,5.767560538826608
24070,male,white,18-34,51045,51,4.78682364560424
24070,female,white,65-74,51045,51,5.321831191956681
24070,female,white,0-17,51045,51,9.626970096501088
24070,female,white,75+,51045,51,8.22415105570821
24070,male,white,35-64,51045,51,6.071698625653648
24070,male,black,75+,51045,51,3.83101503795368
24070,female,other,65-74,51045,51,4.07849175157389
24070,male,other,0-17,51045,51,6.878944353025236
24070,male,black,0-17,51045,51,5.324064064981468
24070,male,black,0-17,51045,51,4.72762555397069
24070,male,other,0-17,51045,51,6.747422362562057
24070,male,white,18-34,51045,51,2.8994305176808566
24070,female,black,18-34,51045,51,5.645059726813253
24070,male,white,35-64,51045,51,6.470566933957729
24070,female,white,75+,51045,51,7.504394843059446
24070,female,black,65-74,51045,51,3.4040902166967606
24070,male,other,0-17,51045,51,6.51451632831295
24070,female,black,75+,51045,51,6.134900206442158
24070,male,white,65-74,51045,51,3.2555793403626105
24070,male,white,18-34,51045,51,4.516388718148903
24070,female,white,65-74,51045,51,4.266138015294758
24070,male,black,35-64,51045,51,6.583737171987916
24070,male,other,0-17,51045,51,8.966130142562237
24070,female,white,35-64,51045,51,9.725220282583166
24070,male,white,65-74,51045,51,1.9220871223518827
24070,female,white,0-17,51045,51,8.46056435692735
24070,female,other,18-34,51045,51,5.7228417015847315
24070,female,white,65-74,51045,51,5.327863348385613
24070,male,other,65-74,51045,51,3.162387628822177
24070,female,black,35-64,51045,51,7.446780591705952
24070,male,other,35-64,51045,51,8.147222052775822
24070,female,black,35-64,51045,51,7.62467661636939
24070,male,white,35-64,51045,51,8.733792297047106
24070,female,black,0-17,51045,51,7.691125631682437
24070,female,other,18-34,51045,51,6.354234727227643
24070,female,black,65-74,51045,51,4.050186226850578
24070,male,other,0-17,51045,51,4.234595677903715
24070,male,other,35-64,51045,51,9.54691796079655
24070,female,black,65-74,51045,51,2.844420026898507
24070,male,black,18-34,51045,51,2.707419697126054
24070,female,other,0-17,51045,51,10.48288811571994
24070,female,other,65-74,51045,51,5.194153583536818
24070,female,white,18-34,51045,51,5.083239311188385
24070,male,black,18-34,51045,51,4.1731220220485
24070,male,other,0-17,51045,51,6.392113756219473
24070,male,other,65-74,51045,51,3.064145712763012
24070,female,other,35-64,51045,51,8.561103192831613
24070,female,black,0-17,51045,51,7.477732237814376
24070,female,other,18-34,51045,51,4.80983137025597
24070,female,white,0-17,51045,51,8.607094649357366
24070,female,other,65-74,51045,51,5.515334936917553
24070,female,white,65-74,51045,51,7.358762324168497
24070,male,black,35-64,51045,51,5.839907193406751
24070,male,other,75+,51045,51,6.421891539731343
24070,female,other,0-17,51045,51,7.531794328566935
24070,male,other,35-64,51045,51,7.944722077825426
24070,male,white,75+,51045,51,4.921026734919407
24070,male,other,18-34,51045,51,5.062623055864361
24070,male,other,0-17,51045,51,6.110236869715669
24070,male,other,65-74,51045,51,0.8692956420233178
24070,male,black,75+,51045,51,4.605645852023034
24070,female,other,65-74,51045,51,4.9637191981683575
24070,male,other,75+,51045,51,6.169089723007416
24072,female,black,0-17,51063,51,7.378500119194396
24072,male,black,65-74,51063,51,1.105892070687096
24072,male,black,0-17,51063,51,3.0097825792746757
24072,male,black,65-74,51063,51,0.33200808973420276
24072,female,black,0-17,51063,51,6.56478502796702
24072,male,black,65-74,51063,51,2.559894605657868
24072,male,white,35-64,51063,51,5.432337897570442
24072,male,other,18-34,51063,51,2.3217707402286583
24072,male,black,75+,51063,51,2.01325657174433
24072,male,white,35-64,51063,51,3.8497683621677377
24072,male,other,65-74,51063,51,0.8474231495006872
24072,female,other,0-17,51063,51,9.095607102074228
24072,female,black,65-74,51063,51,1.3744530424315704
24072,female,other,75+,51063,51,8.57622678356931
24072,female,black,35-64,51063,51,7.434658035764415
24072,female,other,0-17,51063,51,9.873727652266949
24072,female,other,75+,51063,51,6.951865321156896
24072,female,white,35-64,51063,51,7.590333736621702
24072,female,white,18-34,51063,51,5.451030452219948
24072,male,white,18-34,51063,51,2.028675215077852
24072,male,black,35-64,51063,51,5.5561026916038925
24072,female,black,35-64,51063,51,8.072269818863338
24072,female,white,0-17,51063,51,6.503864345930731
24072,female,black,0-17,51063,51,6.8462851737566695
24072,male,white,75+,51063,51,5.542999248405746
24072,male,black,75+,51063,51,2.629061471150581
24072,male,white,0-17,51063,51,4.826994303159125
24072,female,white,65-74,51063,51,6.207232777336741
24072,female,black,35-64,51063,51,7.1717578633456025
24072,male,white,0-17,51063,51,2.5990743645712557
24072,female,white,18-34,51063,51,4.619932844535971
24072,male,white,0-17,51063,51,5.685616421344504
24072,male,other,65-74,51063,51,3.0635828979938244
24072,male,white,75+,51063,51,6.281213647707745
24072,female,other,65-74,51063,51,4.487942300768582
24072,female,other,0-17,51063,51,8.240031680075795
24072,male,white,18-34,51063,51,2.538617275263229
24072,female,other,18-34,51063,51,5.2029672005935765
24072,male,white,0-17,51063,51,5.99236954485473
24072,male,black,0-17,51063,51,4.020192401436414
24072,female,other,65-74,51063,51,7.346091104978219
24072,female,white,35-64,51063,51,9.13057041976906
24072,male,other,18-34,51063,51,1.0661257325102207
24072,male,other,18-34,51063,51,3.3179146176212995
