zip,county,male_white_0-17,male_white_18-34,male_white_35-64,male_white_65-74,male_white_75+,male_black_0-17,male_black_18-34,male_black_35-64,male_black_65-74,male_black_75+,male_other_0-17,male_other_18-34,male_other_35-64,male_other_65-74,male_other_75+,female_white_0-17,female_white_18-34,female_white_35-64,female_white_65-74,female_white_75+,female_black_0-17,female_black_18-34,female_black_35-64,female_black_65-74,female_black_75+,female_other_0-17,female_other_18-34,female_other_35-64,female_other_65-74,female_other_75+
68765,31139,883,640,1379,376,277,0,16,6,4,0,14,9,47,0,0,857,564,1305,359,363,0,0,0,0,0,109,0,47,11,0
68766,31089,843,525,1293,393,353,0,20,2,0,0,84,51,26,0,0,748,457,1185,376,447,0,1,7,0,0,99,67,42,6,0
68767,31139,1286,872,2145,646,417,0,16,6,4,0,40,21,52,1,2,1286,831,1939,522,508,1,4,3,0,0,127,6,72,11,0
68768,31167,841,519,1550,495,280,0,30,8,0,0,71,24,6,8,2,893,678,1303,426,320,8,4,7,0,0,45,14,72,0,2
68769,31139,947,649,1509,420,398,0,0,5,6,5,11,8,60,0,7,867,472,1330,424,486,3,2,0,0,0,103,10,47,2,1
68770,31051,605,412,941,352,260,0,10,1,0,0,92,62,60,9,0,570,340,936,340,272,0,0,0,0,0,55,72,77,9,36
68771,31027,1321,965,2076,713,442,0,16,4,4,0,81,23,33,1,2,1349,1002,1995,544,496,1,6,8,0,0,77,56,61,11,0
68773,31003,607,357,935,288,292,0,20,2,0,0,66,24,22,0,2,416,289,851,217,353,3,0,7,0,0,75,14,40,3,1
68774,31027,630,333,879,246,170,0,0,0,0,0,10,21,15,0,0,506,271,786,227,291,0,0,0,0,0,7,16,15,2,1
68776,31043,1489,1055,2292,751,455,327,277,278,0,0,1398,1034,1181,73,59,1225,1055,2231,693,631,295,400,37,0,0,1508,1212,1092,196,40
68777,31015,332,294,609,248,148,0,0,5,0,0,39,1,23,28,0,381,228,556,213,197,0,0,0,0,0,15,25,7,3,1
68778,31103,91,70,177,59,70,0,0,0,0,0,7,3,7,0,0,135,43,198,25,52,0,1,0,0,0,0,2,6,0,0
68779,31167,692,505,1139,277,198,16,0,15,0,0,35,96,5,37,0,676,472,1040,308,239,20,0,9,0,0,52,7,30,4,5
68780,31089,684,554,1108,347,238,0,0,1,0,0,46,40,7,3,0,801,423,1051,345,284,0,1,0,0,0,63,59,16,11,0
68781,31119,2245,1683,3809,1123,748,20,15,21,0,0,279,191,200,22,15,2206,1419,3409,1052,948,21,13,11,0,5,328,102,212,10,11
68783,31107,568,326,971,365,267,0,20,4,0,0,264,119,120,20,10,535,393,878,337,394,0,1,7,0,0,224,103,151,39,2
68784,31051,749,508,1432,492,233,2,0,0,0,0,577,326,322,37,22,763,537,1273,381,298,1,12,3,3,0,492,274,476,46,29
68785,31051,910,637,1452,521,331,0,10,1,0,0,210,127,172,14,2,865,568,1463,517,410,0,4,0,0,0,172,100,221,10,38
68786,31107,1600,1196,2415,762,579,0,16,8,10,5,58,18,88,0,5,1568,1083,2334,734,760,0,4,5,0,0,158,58,80,13,0
68787,31179,1200,1620,2022,575,372,21,26,0,0,0,201,196,153,11,17,1169,1626,1957,566,543,1,51,6,0,0,165,105,210,6,15
68788,31039,1547,971,2511,749,587,0,38,3,1,0,297,201,304,14,2,1399,1018,2244,628,810,0,1,4,0,0,216,94,193,2,3
68789,31107,342,171,531,187,171,0,20,1,0,0,58,23,22,0,0,197,165,494,146,276,0,0,7,0,0,71,12,37,3,0
68790,31179,403,232,766,270,140,0,0,0,0,0,26,12,5,1,2,429,267,634,163,145,1,4,3,0,0,18,6,25,0,0
68791,31039,971,571,1659,529,385,0,38,3,1,0,90,32,16,8,2,1043,733,1428,413,431,1,4,3,0,0,55,20,68,0,0
68792,31027,932,535,1332,411,284,0,2,1,0,0,36,35,20,3,0,762,430,1169,356,442,0,0,0,0,0,8,17,21,11,7
68801,31079,4355,3144,7197,1695,1111,301,203,374,1,0,2089,1763,1656,82,108,4499,3255,7250,1610,1426,93,222,152,0,0,1869,1441,1322,121,54
68802,31079,1575,1114,2596,695,296,212,134,23,0,0,940,531,349,37,0,1418,1175,2411,716,605,110,111,62,0,0,409,465,279,46,0
68803,31079,5071,3559,7644,2221,1311,327,222,412,122,0,2167,1348,1680,93,116,4731,3670,8026,2397,1825,52,248,75,0,0,1887,1355,1405,181,52
68810,31079,1715,1158,2439,785,288,33,0,5,1,0,271,167,118,12,15,1408,1135,2398,889,513,24,37,2,0,0,262,148,258,48,8
68812,31019,1222,666,1666,391,242,0,5,0,0,0,37,46,64,12,7,1103,948,1558,493,243,0,2,0,0,0,18,30,23,4,3
68813,31041,645,487,1072,417,251,0,5,2,0,0,86,15,71,1,0,607,503,960,409,282,0,0,0,0,0,32,20,31,5,0
68814,31041,384,372,689,249,189,0,5,1,0,0,43,16,41,1,0,364,297,624,219,197,0,0,0,0,0,44,16,29,2,0
68815,31175,767,524,1330,544,363,3,7,0,0,0,61,6,45,1,8,711,549,1269,480,444,9,0,0,0,0,29,12,46,4,9
68816,31121,941,727,1762,550,417,14,0,3,0,0,153,47,116,2,0,783,682,1577,503,408,1,8,0,0,0,61,33,61,43,2
68817,31163,812,583,1346,511,370,17,2,0,0,0,124,44,83,2,7,678,557,1258,477,456,2,8,0,0,0,54,42,72,32,9
68818,31081,1471,1147,2231,732,457,8,4,25,0,0,149,84,117,16,0,1364,1079,2255,694,597,0,0,0,0,0,130,64,135,16,2
68820,31093,812,583,1346,511,370,17,2,0,0,0,124,44,83,2,7,678,557,1258,477,456,2,8,0,0,0,54,42,72,32,9
68821,31009,26,16,89,20,34,0,0,0,0,0,0,0,0,0,0,22,21,53,33,32,0,0,0,0,0,0,0,0,0,0
68822,31041,1209,921,1857,629,437,0,6,49,0,0,111,34,95,1,0,1168,875,1797,630,615,0,0,0,0,0,92,55,41,3,0
68823,31071,1159,833,1928,697,521,6,7,1,0,0,140,44,50,1,1,1126,829,1811,715,606,8,8,0,0,0,66,56,31,16,0
68824,31079,579,377,883,193,104,0,0,0,0,0,54,12,14,1,17,559,400,856,229,158,0,0,3,0,0,70,30,27,0,8
68825,31041,320,227,511,185,122,0,0,2,0,0,26,0,32,0,0,330,273,461,207,121,0,0,0,0,0,8,4,12,1,0
68826,31121,791,637,1467,449,301,0,4,3,0,0,89,61,74,22,0,745,645,1360,426,395,0,0,0,0,0,109,50,27,12,20
68827,31121,221,185,474,159,136,0,0,0,0,0,2,0,30,0,0,249,211,447,115,79,0,0,0,0,0,2,2,6,2,2
68828,31041,457,310,777,311,214,0,5,0,0,0,41,4,26,1,1,428,335,752,277,239,8,0,0,0,0,24,1,21,3,0
68831,31093,1081,746,1676,471,325,14,0,0,0,0,158,54,78,3,17,954,743,1597,503,409,1,8,3,0,0,119,61,74,31,8
68832,31079,750,681,1414,438,235,0,4,4,1,0,123,97,122,26,0,730,654,1373,412,261,1,0,2,0,0,119,57,163,28,0
68833,31009,494,289,758,254,186,0,0,2,0,0,36,4,55,0,0,436,332,673,284,192,0,0,0,0,0,21,4,28,5,0
68834,31047,679,450,1002,310,224,0,0,2,2,0,140,15,41,0,0,644,467,964,327,199,0,30,0,2,0,74,57,58,1,0
68835,31093,1000,668,1550,523,387,14,10,2,0,0,120,45,82,3,2,919,678,1476,501,478,1,8,3,0,1,59,50,69,31,0
68836,31019,1539,869,1971,477,306,0,3,3,2,0,157,34,60,9,5,1343,990,1911,515,262,2,30,4,2,0,82,65,86,2,3
68837,31175,207,113,317,126,105,0,0,0,0,0,8,0,0,0,1,199,154,344,133,109,8,0,0,0,0,7,0,7,3,0
68838,31093,502,369,793,278,221,14,0,0,0,0,104,42,64,2,0,395,343,741,274,251,1,8,0,0,0,49,31,47,31,0
68840,31019,1526,1063,2477,635,309,22,2,12,3,0,307,120,211,40,2,1324,989,2101,643,371,6,2,0,3,0,212,142,157,9,27
68841,31081,194,287,401,149,93,0,4,4,0,0,26,8,34,14,0,225,210,454,131,50,0,0,0,0,0,2,5,52,12,0
68842,31077,254,171,377,147,119,0,10,2,0,0,15,3,12,0,0,241,173,365,125,171,0,0,0,0,1,9,19,5,0,0
68843,31081,1218,734,1811,530,381,8,25,0,0,0,155,44,58,2,0,1025,813,1664,492,586,0,0,0,0,0,79,51,27,10,3
68844,31163,850,492,1355,427,291,3,4,0,0,0,40,33,48,5,9,671,555,1167,466,359,1,2,0,0,0,16,34,27,5,9
68845,31019,4221,5230,6207,1698,841,11,70,72,0,0,462,467,436,50,14,4049,4922,6103,1585,1183,10,33,46,12,0,450,613,352,18,16
68846,31081,154,136,307,126,56,8,0,0,0,0,73,36,17,2,0,181,127,316,111,72,0,0,0,0,0,46,30,2,4,2
68847,31019,4645,4819,7313,1999,1061,35,34,118,3,0,878,517,758,75,26,4351,4359,7243,2014,1603,6,83,47,15,0,674,413,514,27,45
68848,31019,485,389,804,174,117,0,0,0,0,0,120,42,12,0,0,360,395,679,271,151,0,0,18,12,0,8,64,31,6,0
68849,31019,762,1865,895,350,142,0,41,0,0,0,96,222,84,28,0,1086,2081,968,276,225,8,14,11,0,0,159,315,90,9,0
68850,31047,1843,1493,2896,1038,592,197,283,484,18,0,931,490,713,32,25,1987,1407,2866,896,686,249,173,54,2,0,585,508,566,83,30
68852,31163,444,389,782,297,229,3,2,1,0,0,30,14,34,0,7,418,330,733,278,272,1,0,0,0,0,32,26,40,3,9
68853,31163,310,214,553,233,149,3,2,0,0,0,20,2,19,0,7,283,214,517,203,205,1,0,0,0,0,5,11,25,1,9
68854,31081,348,423,708,275,149,8,4,4,0,0,99,44,51,16,0,406,337,770,242,122,0,0,0,0,0,48,35,54,16,2
68855,31041,1244,877,2002,628,453,0,7,3,0,0,89,47,102,6,2,1082,911,1735,689,472,0,2,0,0,0,63,43,43,7,0
68856,31041,570,424,971,370,231,0,5,2,0,0,59,4,58,1,0,559,454,869,351,251,0,0,0,0,0,25,5,26,1,0
68858,31019,1581,889,2157,516,344,0,5,0,2,0,151,61,73,12,7,1417,1142,2061,613,321,0,32,0,2,0,84,83,69,4,3
68859,31175,771,498,1247,506,373,3,12,2,0,0,43,5,31,0,8,723,541,1226,461,485,9,0,0,0,1,21,30,37,4,9
68860,31041,454,402,740,249,202,0,0,3,0,0,36,12,47,0,0,465,389,677,282,188,0,0,0,0,0,35,19,27,3,0
68861,31019,682,388,864,197,100,0,3,0,0,0,17,15,35,7,5,715,607,908,230,89,0,0,0,0,0,7,7,21,0,3
68862,31175,606,482,1057,387,323,6,0,0,0,0,48,3,23,0,1,628,488,1039,381,391,8,0,0,0,0,12,11,9,17,0
68863,31047,857,481,1107,280,206,0,0,3,2,0,140,19,25,2,0,628,383,1003,285,173,2,30,4,2,0,75,58,65,2,0
68864,31121,1083,793,2015,562,344,13,0,3,3,0,57,5,70,7,2,1003,756,1813,527,399,0,0,6,0,0,69,11,56,12,15
68865,31081,491,486,990,334,167,0,4,4,1,0,70,32,70,22,0,517,475,1043,322,142,1,0,2,0,0,28,21,95,25,0
68866,31019,674,453,1031,258,222,0,2,1,0,0,30,43,44,5,2,523,457,866,338,221,0,2,0,0,0,38,38,17,6,0
68869,31019,1185,741,1858,522,348,3,4,0,0,0,93,45,56,5,24,947,793,1653,593,461,1,2,0,0,0,85,64,37,5,17
68870,31019,1805,1141,2536,604,342,20,5,12,3,0,273,122,239,47,7,1621,1356,2331,696,383,6,2,0,3,0,180,118,162,8,30
68871,31163,310,214,553,233,149,3,2,0,0,0,20,2,19,0,7,283,214,517,203,205,1,0,0,0,0,5,11,25,1,9
68872,31093,800,562,1357,352,240,0,0,0,0,0,56,12,44,1,17,808,611,1303,344,237,0,0,3,0,0,72,32,33,2,10
68873,31093,746,497,1173,376,268,14,0,0,0,0,105,42,70,3,2,678,505,1111,376,307,1,8,3,0,0,50,31,64,31,0
68874,31041,325,260,561,232,129,0,5,0,0,0,60,15,39,1,0,277,230,499,202,161,0,0,0,0,0,24,16,19,4,0
68875,31077,756,540,1170,425,340,14,10,2,0,0,119,45,76,2,0,636,516,1106,399,422,1,8,0,0,1,58,50,52,31,0
68876,31019,1717,1197,2599,606,367,20,2,12,3,0,362,184,264,44,17,1395,1166,2239,683,515,6,2,0,3,0,333,177,219,11,35
68878,31047,679,450,1002,310,224,0,0,2,2,0,140,15,41,0,0,644,467,964,327,199,0,30,0,2,0,74,57,58,1,0
68879,31115,101,79,190,67,54,0,0,0,0,0,27,11,13,0,0,70,70,144,91,63,0,0,0,0,0,7,15,5,4,0
68881,31041,250,197,460,185,109,0,5,0,0,0,33,4,26,1,0,229,181,408,144,130,0,0,0,0,0,17,1,14,0,0
68882,31077,1278,905,2126,631,429,13,10,2,3,0,55,4,37,9,2,1261,872,1975,610,596,0,0,11,0,1,80,28,74,0,15
68883,31079,1367,937,2434,692,363,41,0,0,1,0,179,115,111,24,15,1282,910,2249,680,473,6,0,2,0,0,227,91,150,16,8
68901,31001,4161,4016,6809,2043,1239,98,38,24,1,0,584,424,581,65,21,4084,3918,6541,2103,1767,35,41,6,0,0,776,366,538,79,17
68902,31001,140,243,313,38,53,0,3,2,0,0,19,15,54,1,0,96,184,152,57,40,0,0,0,0,0,11,24,21,0,0
68920,31083,382,222,607,184,180,0,0,1,1,0,30,2,23,2,0,320,255,520,182,205,1,0,0,0,0,37,2,30,26,4
68922,31065,684,508,1192,486,286,3,0,0,0,0,39,11,39,12,5,648,422,1197,470,377,0,0,19,0,0,25,13,22,6,2
68923,31137,498,258,616,155,104,0,0,3,0,0,26,4,16,2,0,314,189,500,165,95,2,0,4,0,0,9,5,19,2,0
68924,31099,901,568,1421,383,171,2,0,3,0,0,77,17,23,2,0,732,429,1178,342,172,2,0,4,0,0,48,36,35,3,0
68925,31001,448,154,507,145,73,5,0,0,0,0,73,18,42,0,0,241,135,417,104,76,2,4,0,0,0,30,8,2,0,10
68926,31065,511,377,850,297,203,3,0,0,0,0,27,8,27,12,5,498,337,807,332,288,0,0,15,0,0,21,8,21,6,2
68927,31137,671,389,958,344,187,0,0,3,0,0,38,7,28,2,0,464,274,890,303,184,2,0,8,0,0,13,10,20,2,0
68928,31181,645,313,804,217,150,5,0,0,0,0,81,30,81,0,0,469,285,717,187,200,2,4,0,0,0,41,23,2,4,10
68929,31061,301,203,532,210,151,0,0,4,0,0,18,31,10,1,7,260,214,517,200,204,0,0,0,0,5,5,8,29,3,1
68930,31181,947,527,1357,392,257,5,0,0,0,0,137,39,87,9,0,721,504,1196,326,336,2,4,4,0,0,69,35,5,4,10
68932,31061,1178,713,1874,563,263,7,0,3,0,0,145,53,90,0,6,1000,606,1623,467,353,2,4,0,0,0,80,55,26,5,10
68933,31035,659,529,1088,390,220,0,0,21,0,0,106,46,38,9,0,644,487,1044,333,275,0,0,4,0,0,110,41,60,0,0
68934,31035,533,379,983,383,222,0,2,0,0,1,56,9,9,9,0,462,371,835,312,254,0,0,4,0,1,31,21,3,0,0
68935,31035,533,379,983,383,222,0,2,0,0,1,56,9,9,9,0,462,371,835,312,254,0,0,4,0,1,31,21,3,0,0
68936,31065,684,508,1192,486,286,3,0,0,0,0,39,11,39,12,5,648,422,1197,470,377,0,0,19,0,0,25,13,22,6,2
68937,31073,267,279,608,430,149,0,0,0,0,0,27,3,12,4,0,269,214,635,295,163,0,0,5,0,0,8,5,1,0,0
68938,31035,533,379,983,383,222,0,2,0,0,1,56,9,9,9,0,462,371,835,312,254,0,0,4,0,1,31,21,3,0,0
68939,31061,1104,780,1738,550,394,2,0,5,0,0,98,56,38,1,18,1024,777,1688,551,526,0,0,0,0,5,84,49,45,4,16
68940,31137,498,258,616,155,104,0,0,3,0,0,26,4,16,2,0,314,189,500,165,95,2,0,4,0,0,9,5,19,2,0
68941,31035,750,368,1060,320,180,5,0,0,0,0,129,27,48,9,0,493,354,896,243,212,2,4,4,0,0,58,20,5,0,10
68942,31181,601,476,1044,407,246,7,3,0,0,1,26,14,56,19,0,554,401,964,368,334,0,0,0,0,1,27,42,10,18,0
68943,31129,608,394,931,366,254,0,2,0,0,1,48,0,11,5,3,468,312,809,348,248,0,0,3,0,1,62,12,0,12,4
68944,31035,551,602,936,364,206,0,4,25,0,0,76,45,66,14,0,617,478,1019,325,189,0,0,0,0,0,84,34,109,12,0
68945,31099,851,464,1312,373,140,7,0,0,0,0,124,31,49,0,0,659,375,1095,281,153,2,4,0,0,0,69,39,18,1,10
68946,31065,511,377,850,297,203,3,0,0,0,0,27,8,27,12,5,498,337,807,332,288,0,0,15,0,0,21,8,21,6,2
68947,31061,1092,1506,2114,610,188,2,0,72,0,0,92,88,165,13,13,1142,950,1981,432,204,0,0,0,0,0,202,96,107,1,13
68948,31065,926,763,1629,660,430,19,1,2,0,0,64,36,50,15,7,854,655,1593,628,522,4,0,21,0,0,32,31,28,6,2
68949,31137,1438,991,2222,615,520,12,0,4,1,0,129,89,119,20,0,1257,958,2107,648,735,3,0,4,0,0,115,46,79,72,4
68950,31001,448,154,507,145,73,5,0,0,0,0,73,18,42,0,0,241,135,417,104,76,2,4,0,0,0,30,8,2,0,10
68952,31181,541,424,881,291,236,7,1,1,0,0,31,35,61,20,1,491,382,897,292,344,0,0,0,0,5,29,40,31,21,1
68954,31035,357,315,535,215,113,0,0,21,0,0,50,37,32,0,0,392,268,565,194,139,0,0,0,0,0,82,29,57,0,0
68955,31001,1761,1350,2764,882,495,46,0,1,0,0,290,45,174,21,0,1763,1321,2630,805,594,20,41,0,0,0,154,41,190,9,10
68956,31001,2169,1428,3524,998,472,68,0,12,3,0,442,186,291,51,0,1891,1190,3042,846,572,13,4,0,3,0,363,172,254,8,37
68957,31129,1178,692,1787,600,372,5,2,0,0,1,137,39,90,9,0,931,656,1552,499,454,2,4,4,0,1,72,44,5,4,10
68958,31137,848,525,1160,263,281,12,0,3,0,0,88,61,16,2,0,685,427,1112,384,393,2,0,4,0,0,43,44,19,2,0
68959,31099,803,577,1206,340,243,2,0,1,0,0,80,25,28,0,11,764,563,1171,351,322,0,0,0,0,0,79,41,16,1,15
68960,31061,553,335,874,276,285,0,0,2,1,0,35,23,31,3,1,467,388,809,279,333,1,0,0,0,5,42,9,51,29,5
68961,31129,231,165,430,208,115,0,2,0,0,1,0,0,3,0,0,210,152,356,173,118,0,0,0,0,1,3,9,0,0,0
68964,31129,608,394,931,366,254,0,2,0,0,1,48,0,11,5,3,468,312,809,348,248,0,0,3,0,1,62,12,0,12,4
68966,31083,382,222,607,184,180,0,0,1,1,0,30,2,23,2,0,320,255,520,182,205,1,0,0,0,0,37,2,30,26,4
68967,31065,1066,730,1799,670,466,3,0,1,1,0,69,13,62,14,5,968,677,1717,652,582,1,0,19,0,0,62,15,52,32,6
68969,31083,382,222,607,184,180,0,0,1,1,0,30,2,23,2,0,320,255,520,182,205,1,0,0,0,0,37,2,30,26,4
68970,31181,370,311,614,199,131,7,1,0,0,0,26,14,53,19,0,344,249,608,195,216,0,0,0,0,0,24,33,10,18,0
68971,31083,382,222,607,184,180,0,0,1,1,0,30,2,23,2,0,320,255,520,182,205,1,0,0,0,0,37,2,30,26,4
68972,31061,704,513,1337,438,218,2,0,4,0,0,69,44,17,1,7,678,454,1195,377,281,0,0,0,0,5,44,39,45,4,1
68973,31001,448,154,507,145,73,5,0,0,0,0,73,18,42,0,0,241,135,417,104,76,2,4,0,0,0,30,8,2,0,10
68974,31129,608,394,931,366,254,0,2,0,0,1,48,0,11,5,3,468,312,809,348,248,0,0,3,0,1,62,12,0,12,4
68975,31035,357,315,535,215,113,0,0,21,0,0,50,37,32,0,0,392,268,565,194,139,0,0,0,0,0,82,29,57,0,0
68976,31073,173,131,342,189,83,0,0,0,0,0,12,3,12,0,0,150,85,390,138,89,0,0,4,0,0,4,5,1,0,0
68977,31083,893,599,1457,481,383,3,0,1,1,0,57,10,50,14,5,818,592,1327,514,493,1,0,15,0,0,58,10,51,32,6
68978,31129,412,304,756,273,214,0,2,4,0,1,17,27,43,0,0,395,286,729,297,313,0,0,0,0,1,22,26,0,3,0
68979,31035,1380,1267,2365,836,524,20,5,23,2,0,256,123,77,19,2,1468,1129,2279,827,654,14,2,5,0,0,269,94,154,4,12
68980,31035,1324,1095,2443,857,444,41,4,25,1,0,149,83,117,34,0,1410,971,2452,788,441,6,0,2,0,0,151,59,181,25,0
68981,31061,533,400,1070,346,113,2,0,3,0,0,64,23,9,0,6,531,321,906,280,153,0,0,0,0,0,39,32,24,1,0
68982,31099,1413,880,2293,685,397,2,0,7,1,0,120,29,48,4,6,1165,765,1926,627,453,3,0,4,0,0,85,39,73,29,4
69001,31145,1769,1505,2779,932,664,16,20,31,0,0,212,72,53,12,11,1391,1291,2764,910,916,4,0,2,0,0,338,55,119,0,0
69020,31145,835,657,1227,492,329,3,0,0,0,0,27,8,55,12,10,798,512,1307,460,432,0,0,15,0,0,148,8,59,6,2
69021,31057,270,153,369,139,49,2,0,0,0,0,11,3,5,4,0,178,167,374,78,85,0,1,0,0,0,1,1,3,3,4
69022,31065,1250,1043,2006,855,556,19,1,2,0,0,64,36,78,15,12,1154,830,2093,756,666,4,0,21,0,0,159,31,66,6,2
69023,31029,343,243,639,182,197,10,0,0,1,0,21,2,90,9,17,423,250,601,217,231,0,1,0,0,0,86,40,56,8,27
69024,31087,760,531,1046,442,268,0,0,2,0,0,51,11,42,1,9,663,394,1095,364,367,0,0,0,0,0,154,7,61,0,0
69025,31063,662,448,1103,381,267,17,3,3,0,0,44,41,35,6,2,626,434,1019,439,306,5,0,2,0,1,64,20,47,0,0
69026,31145,324,280,377,195,126,0,0,0,0,0,0,0,28,0,5,300,175,500,128,144,0,0,0,0,0,127,0,38,0,0
69027,31029,613,396,1008,321,246,12,0,0,1,0,32,5,95,13,17,601,417,975,295,316,0,2,0,0,0,87,41,59,11,31
69028,31063,509,534,1045,604,293,16,1,2,0,0,52,28,23,7,2,475,447,1031,453,308,4,0,7,0,0,15,23,7,0,0
69029,31047,756,596,1369,622,333,17,3,3,0,0,59,41,35,10,2,745,563,1264,596,380,5,0,3,0,1,68,20,47,0,0
69030,31057,613,396,1008,321,246,12,0,0,1,0,32,5,95,13,17,601,417,975,295,316,0,2,0,0,0,87,41,59,11,31
69032,31085,95,62,185,54,31,0,0,0,0,0,4,4,8,1,0,119,54,156,49,56,0,0,0,0,0,2,3,8,0,0
69033,31029,699,491,1146,376,322,10,0,4,1,0,47,15,94,13,17,744,449,1089,365,400,0,1,0,0,0,93,50,66,34,33
69034,31145,944,964,1357,612,350,16,1,3,0,0,84,26,39,12,7,692,834,1456,532,330,4,0,2,0,0,226,21,94,0,0
69036,31145,324,280,377,195,126,0,0,0,0,0,0,0,28,0,5,300,175,500,128,144,0,0,0,0,0,127,0,38,0,0
69037,31057,270,153,369,139,49,2,0,0,0,0,11,3,5,4,0,178,167,374,78,85,0,1,0,0,0,1,1,3,3,4
69038,31063,1412,879,2641,879,489,23,3,5,0,0,170,74,91,25,6,1362,791,2295,1026,645,12,0,2,0,1,125,39,156,0,12
69039,31063,662,448,1103,381,267,17,3,3,0,0,44,41,35,6,2,626,434,1019,439,306,5,0,2,0,1,64,20,47,0,0
69040,31087,436,251,669,247,142,0,0,2,0,0,51,11,14,1,4,363,219,595,236,223,0,0,0,0,0,27,7,23,0,0
69041,31057,270,153,369,139,49,2,0,0,0,0,11,3,5,4,0,178,167,374,78,85,0,1,0,0,0,1,1,3,3,4
69042,31063,242,255,437,174,144,16,1,2,0,0,25,25,11,3,2,206,233,396,158,145,4,0,2,0,0,7,18,6,0,0
69043,31087,341,189,484,193,111,0,0,2,0,0,47,7,6,0,4,244,165,439,187,167,0,0,0,0,0,25,4,15,0,0
69044,31087,341,189,484,193,111,0,0,2,0,0,47,7,6,0,4,244,165,439,187,167,0,0,0,0,0,25,4,15,0,0
69045,31029,1049,647,1677,568,388,12,0,2,1,0,83,16,109,14,21,964,636,1570,531,539,0,2,0,0,0,114,48,82,11,31
69046,31065,835,657,1227,492,329,3,0,0,0,0,27,8,55,12,10,798,512,1307,460,432,0,0,15,0,0,148,8,59,6,2
69101,31111,3800,2966,6352,1857,1183,37,31,102,14,0,478,331,322,103,11,3565,2802,6325,1944,1635,95,68,52,0,1,455,271,456,78,47
69103,31111,829,836,1356,466,518,0,13,23,0,0,188,70,101,68,0,612,826,1460,433,654,29,33,18,0,0,187,135,158,14,0
69120,31041,888,466,1335,441,275,1,2,3,0,0,55,20,79,3,0,834,512,1243,532,321,1,0,0,0,1,78,6,69,5,0
69121,31005,408,261,726,350,224,23,0,0,0,0,25,6,24,0,1,295,205,731,297,263,11,0,0,0,0,46,7,17,0,4
69122,31049,1037,697,1856,767,495,24,1,4,0,0,66,44,43,13,1,882,607,1827,670,634,11,0,0,0,0,88,26,74,44,10
69123,31111,420,193,666,207,123,1,2,1,0,0,19,16,24,3,0,420,201,623,281,161,1,0,0,0,1,57,2,41,0,0
69125,31123,500,390,788,265,181,3,1,0,0,0,109,85,83,6,12,411,323,785,226,228,2,0,0,0,0,67,79,47,0,4
69127,31101,675,462,1214,489,391,23,0,77,0,0,15,20,24,0,1,528,424,1120,520,368,11,0,0,0,0,50,2,31,0,191
69128,31105,407,251,688,223,171,9,0,0,0,0,21,66,28,0,1,287,228,600,224,245,0,3,0,0,0,17,71,42,0,1
69129,31049,331,224,681,242,188,1,1,0,0,0,25,25,21,9,0,330,228,687,248,240,0,0,0,0,0,38,14,53,18,0
69130,31047,1045,723,1635,579,494,0,0,43,2,0,152,28,102,7,32,853,816,1668,615,476,27,110,1,2,0,104,53,110,4,54
69131,31033,838,508,1459,472,301,3,1,0,0,0,145,87,113,9,14,713,539,1380,434,351,2,0,1,0,0,97,86,99,1,4
69132,31111,314,180,869,251,80,6,0,0,0,0,75,22,42,18,0,373,138,681,351,116,7,0,0,0,0,34,12,86,0,12
69133,31105,473,288,771,288,203,9,0,0,0,0,21,66,33,25,1,333,267,724,282,257,0,3,0,0,0,21,76,46,0,1
69134,31135,794,553,1331,430,353,10,0,4,1,0,51,19,102,14,17,863,503,1245,414,456,0,1,0,0,0,95,53,74,34,33
69135,31017,244,191,474,181,141,0,0,1,0,0,22,26,45,7,0,269,215,455,221,222,0,0,0,0,0,21,9,8,0,0
69138,31047,1357,1003,2458,908,502,1,2,3,0,0,60,33,106,7,20,1411,978,2084,888,602,11,0,1,0,1,154,58,90,1,30
69140,31135,356,248,507,194,125,0,0,4,0,0,26,13,4,4,0,321,199,488,148,169,0,0,0,0,0,7,10,10,26,6
69141,31033,338,118,671,207,120,0,0,0,0,0,36,2,30,3,2,302,216,595,208,123,0,0,1,0,0,30,7,52,1,0
69142,31171,75,87,139,70,53,0,0,0,0,0,0,0,0,11,0,68,96,142,77,62,0,0,0,0,0,0,11,5,12,0
69143,31111,653,457,1535,466,178,6,3,6,0,0,127,36,79,22,2,687,378,1287,515,315,7,6,0,0,0,70,28,130,0,12
69144,31101,408,261,726,350,224,23,0,0,0,0,25,6,24,0,1,295,205,731,297,263,11,0,0,0,0,46,7,17,0,4
69145,31105,473,288,771,288,203,9,0,0,0,0,21,66,33,25,1,333,267,724,282,257,0,3,0,0,0,21,76,46,0,1
69146,31101,408,261,726,350,224,23,0,0,0,0,25,6,24,0,1,295,205,731,297,263,11,0,0,0,0,46,7,17,0,4
69147,31101,600,356,1035,469,349,23,0,0,0,0,30,7,28,6,1,447,281,1075,439,396,11,0,0,0,0,54,7,27,5,4
69148,31069,692,485,1097,384,306,3,1,0,0,0,114,86,87,12,12,563,399,1129,368,361,2,0,0,0,0,75,79,57,5,4
69149,31033,669,342,1352,449,308,1,1,0,0,0,61,27,51,12,2,632,444,1282,456,363,0,0,1,0,0,68,21,105,19,0
69150,31135,356,248,507,194,125,0,0,4,0,0,26,13,4,4,0,321,199,488,148,169,0,0,0,0,0,7,10,10,26,6
