zip,fips,county,state,state_name
87415,35045,San Juan County,NM,New Mexico
87416,35045,San Juan County,NM,New Mexico
87417,35045,San Juan County,NM,New Mexico
87418,35045,San Juan County,NM,New Mexico
87419,35045,San Juan County,NM,New Mexico
87420,35045,San Juan County,NM,New Mexico
87421,35045,San Juan County,NM,New Mexico
87455,35045,San Juan County,NM,New Mexico
87461,35045,San Juan County,NM,New Mexico
87499,35045,San Juan County,NM,New Mexico
87501,35049,Santa Fe County,NM,New Mexico
87502,35049,Santa Fe County,NM,New Mexico
87504,35049,Santa Fe County,NM,New Mexico
87505,35049,Santa Fe County,NM,New Mexico
87506,35049,Santa Fe County,NM,New Mexico
87507,35049,Santa Fe County,NM,New Mexico
87508,35049,Santa Fe County,NM,New Mexico
87510,35039,Rio Arriba County,NM,New Mexico
87511,35039,Rio Arriba County,NM,New Mexico
87512,35055,Taos County,NM,New Mexico
87513,35055,Taos County,NM,New Mexico
87514,35055,Taos County,NM,New Mexico
87515,35039,Rio Arriba County,NM,New Mexico
87516,35039,Rio Arriba County,NM,New Mexico
87517,35055,Taos County,NM,New Mexico
87518,35039,Rio Arriba County,NM,New Mexico
87519,35055,Taos County,NM,New Mexico
87520,35039,Rio Arriba County,NM,New Mexico
87521,35055,Taos County,NM,New Mexico
87522,35039,Rio Arriba County,NM,New Mexico
87523,35039,Rio Arriba County,NM,New Mexico
87524,35055,Taos County,NM,New Mexico
87525,35055,Taos County,NM,New Mexico
87527,35039,Rio Arriba County,NM,New Mexico
87528,35039,Rio Arriba County,NM,New Mexico
87529,35055,Taos County,NM,New Mexico
87530,35039,Rio Arriba County,NM,New Mexico
87531,35039,Rio Arriba County,NM,New Mexico
87532,35039,Rio Arriba County,NM,New Mexico
87535,35047,San Miguel County,NM,New Mexico
87537,35039,Rio Arriba County,NM,New Mexico
87538,35047,San Miguel County,NM,New Mexico
87539,35039,Rio Arriba County,NM,New Mexico
87540,35049,Santa Fe County,NM,New Mexico
87543,35055,Taos County,NM,New Mexico
87544,35028,Los Alamos County,NM,New Mexico
87547,35028,Los Alamos County,NM,New Mexico
87548,35039,Rio Arriba County,NM,New Mexico
87549,35055,Taos County,NM,New Mexico
87551,35039,Rio Arriba County,NM,New Mexico
87552,35047,San Miguel County,NM,New Mexico
87553,35055,Taos County,NM,New Mexico
87554,35039,Rio Arriba County,NM,New Mexico
87556,35055,Taos County,NM,New Mexico
87557,35055,Taos County,NM,New Mexico
87558,35055,Taos County,NM,New Mexico
87560,35047,San Miguel County,NM,New Mexico
87562,35047,San Miguel County,NM,New Mexico
87564,35055,Taos County,NM,New Mexico
87565,35047,San Miguel County,NM,New Mexico
87566,35039,Rio Arriba County,NM,New Mexico
87567,35049,Santa Fe County,NM,New Mexico
87569,35047,San Miguel County,NM,New Mexico
87571,35055,Taos County,NM,New Mexico
87573,35047,San Miguel County,NM,New Mexico
87574,35049,Santa Fe County,NM,New Mexico
87575,35039,Rio Arriba County,NM,New Mexico
87576,35055,Taos County,NM,New Mexico
87577,35039,Rio Arriba County,NM,New Mexico
87578,35039,Rio Arriba County,NM,New Mexico
87579,35055,Taos County,NM,New Mexico
87580,35055,Taos County,NM,New Mexico
87581,35039,Rio Arriba County,NM,New Mexico
87582,35039,Rio Arriba County,NM,New Mexico
87583,35047,San Miguel County,NM,New Mexico
87592,35049,Santa Fe County,NM,New Mexico
87594,35049,Santa Fe County,NM,New Mexico
87701,35047,San Miguel County,NM,New Mexico
87710,35007,Colfax County,NM,New Mexico
87711,35019,Guadalupe County,NM,New Mexico
87712,35033,Mora County,NM,New Mexico
87713,35033,Mora County,NM,New Mexico
87714,35007,Colfax County,NM,New Mexico
87715,35033,Mora County,NM,New Mexico
87718,35007,Colfax County,NM,New Mexico
87722,35033,Mora County,NM,New Mexico
87723,35033,Mora County,NM,New Mexico
87724,35019,Guadalupe County,NM,New Mexico
87728,35007,Colfax County,NM,New Mexico
87729,35007,Colfax County,NM,New Mexico
87730,35021,Harding County,NM,New Mexico
87731,35047,San Miguel County,NM,New Mexico
87732,35033,Mora County,NM,New Mexico
87733,35021,Harding County,NM,New Mexico
87734,35007,Colfax County,NM,New Mexico
87735,35033,Mora County,NM,New Mexico
87736,35033,Mora County,NM,New Mexico
87740,35007,Colfax County,NM,New Mexico
87742,35047,San Miguel County,NM,New Mexico
87743,35021,Harding County,NM,New Mexico
87745,35047,San Miguel County,NM,New Mexico
87746,35021,Harding County,NM,New Mexico
87747,35007,Colfax County,NM,New Mexico
87749,35007,Colfax County,NM,New Mexico
87750,35033,Mora County,NM,New Mexico
87752,35033,Mora County,NM,New Mexico
87753,35033,Mora County,NM,New Mexico
87801,35053,Socorro County,NM,New Mexico
87820,35003,Catron County,NM,New Mexico
87821,35003,Catron County,NM,New Mexico
87823,35053,Socorro County,NM,New Mexico
87824,35003,Catron County,NM,New Mexico
87825,35053,Socorro County,NM,New Mexico
87827,35003,Catron County,NM,New Mexico
87828,35053,Socorro County,NM,New Mexico
87829,35003,Catron County,NM,New Mexico
87830,35003,Catron County,NM,New Mexico
87831,35053,Socorro County,NM,New Mexico
87832,35053,Socorro County,NM,New Mexico
87901,35051,Sierra County,NM,New Mexico
87930,35051,Sierra County,NM,New Mexico
87931,35051,Sierra County,NM,New Mexico
87933,35051,Sierra County,NM,New Mexico
87935,35051,Sierra County,NM,New Mexico
87936,35013,Dona Ana County,NM,New Mexico
87937,35013,Dona Ana County,NM,New Mexico
87939,35051,Sierra County,NM,New Mexico
87940,35013,Dona Ana County,NM,New Mexico
87941,35013,Dona Ana County,NM,New Mexico
87942,35051,Sierra County,NM,New Mexico
87943,35051,Sierra County,NM,New Mexico
88001,35013,Dona Ana County,NM,New Mexico
88002,35013,Dona Ana County,NM,New Mexico
88003,35013,Dona Ana County,NM,New Mexico
88004,35013,Dona Ana County,NM,New Mexico
88005,35013,Dona Ana County,NM,New Mexico
88007,35013,Dona Ana County,NM,New Mexico
88008,35013,Dona Ana County,NM,New Mexico
88009,35023,Hidalgo County,NM,New Mexico
88011,35013,Dona Ana County,NM,New Mexico
88012,35013,Dona Ana County,NM,New Mexico
88013,35013,Dona Ana County,NM,New Mexico
88020,35023,Hidalgo County,NM,New Mexico
88021,35013,Dona Ana County,NM,New Mexico
88022,35017,Grant County,NM,New Mexico
88023,35017,Grant County,NM,New Mexico
88024,35013,Dona Ana County,NM,New Mexico
88025,35017,Grant County,NM,New Mexico
88026,35017,Grant County,NM,New Mexico
88027,35013,Dona Ana County,NM,New Mexico
88028,35017,Grant County,NM,New Mexico
88029,35029,Luna County,NM,New Mexico
88030,35029,Luna County,NM,New Mexico
88031,35029,Luna County,NM,New Mexico
88032,35013,Dona Ana County,NM,New Mexico
88033,35013,Dona Ana County,NM,New Mexico
88034,35017,Grant County,NM,New Mexico
88036,35017,Grant County,NM,New Mexico
88038,35017,Grant County,NM,New Mexico
88039,35003,Catron County,NM,New Mexico
88040,35017,Grant County,NM,New Mexico
88041,35017,Grant County,NM,New Mexico
88042,35051,Sierra County,NM,New Mexico
88043,35017,Grant County,NM,New Mexico
88044,35013,Dona Ana County,NM,New Mexico
88045,35023,Hidalgo County,NM,New Mexico
88046,35013,Dona Ana County,NM,New Mexico
88047,35013,Dona Ana County,NM,New Mexico
88048,35013,Dona Ana County,NM,New Mexico
88049,35017,Grant County,NM,New Mexico
88051,35017,Grant County,NM,New Mexico
88052,35013,Dona Ana County,NM,New Mexico
88053,35017,Grant County,NM,New Mexico
88054,35013,Dona Ana County,NM,New Mexico
88055,35017,Grant County,NM,New Mexico
88056,35023,Hidalgo County,NM,New Mexico
88058,35013,Dona Ana County,NM,New Mexico
88061,35017,Grant County,NM,New Mexico
88062,35017,Grant County,NM,New Mexico
88063,35013,Dona Ana County,NM,New Mexico
88065,35017,Grant County,NM,New Mexico
88072,35013,Dona Ana County,NM,New Mexico
88081,35013,Dona Ana County,NM,New Mexico
88101,35009,Curry County,NM,New Mexico
88102,35009,Curry County,NM,New Mexico
88103,35009,Curry County,NM,New Mexico
88112,35009,Curry County,NM,New Mexico
88113,35041,Roosevelt County,NM,New Mexico
88114,35025,Lea County,NM,New Mexico
88115,35041,Roosevelt County,NM,New Mexico
88116,35041,Roosevelt County,NM,New Mexico
88118,35009,Curry County,NM,New Mexico
88119,35011,De Baca County,NM,New Mexico
88120,35009,Curry County,NM,New Mexico
88121,35037,Quay County,NM,New Mexico
88122,35041,Roosevelt County,NM,New Mexico
88123,35041,Roosevelt County,NM,New Mexico
88124,35009,Curry County,NM,New Mexico
88125,35041,Roosevelt County,NM,New Mexico
88126,35041,Roosevelt County,NM,New Mexico
88130,35041,Roosevelt County,NM,New Mexico
88132,35041,Roosevelt County,NM,New Mexico
88133,35009,Curry County,NM,New Mexico
88134,35011,De Baca County,NM,New Mexico
88135,35009,Curry County,NM,New Mexico
88136,35005,Chaves County,NM,New Mexico
88201,35005,Chaves County,NM,New Mexico
88202,35005,Chaves County,NM,New Mexico
88203,35005,Chaves County,NM,New Mexico
88210,35015,Eddy County,NM,New Mexico
88213,35025,Lea County,NM,New Mexico
88220,35015,Eddy County,NM,New Mexico
88221,35015,Eddy County,NM,New Mexico
88230,35005,Chaves County,NM,New Mexico
88231,35025,Lea County,NM,New Mexico
88232,35005,Chaves County,NM,New Mexico
88240,35025,Lea County,NM,New Mexico
88241,35025,Lea County,NM,New Mexico
88242,35025,Lea County,NM,New Mexico
88244,35025,Lea County,NM,New Mexico
88250,35005,Chaves County,NM,New Mexico
88252,35015,Eddy County,NM,New Mexico
88253,35005,Chaves County,NM,New Mexico
88254,35015,Eddy County,NM,New Mexico
88255,35015,Eddy County,NM,New Mexico
88256,35015,Eddy County,NM,New Mexico
88260,35025,Lea County,NM,New Mexico
88262,35025,Lea County,NM,New Mexico
88263,35015,Eddy County,NM,New Mexico
88264,35025,Lea County,NM,New Mexico
88265,35025,Lea County,NM,New Mexico
88267,35005,Chaves County,NM,New Mexico
88268,35015,Eddy County,NM,New Mexico
88301,35027,Lincoln County,NM,New Mexico
88310,35035,Otero County,NM,New Mexico
88311,35035,Otero County,NM,New Mexico
88312,35027,Lincoln County,NM,New Mexico
88314,35035,Otero County,NM,New Mexico
88316,35027,Lincoln County,NM,New Mexico
88317,35035,Otero County,NM,New Mexico
88318,35027,Lincoln County,NM,New Mexico
88321,35057,Torrance County,NM,New Mexico
88323,35027,Lincoln County,NM,New Mexico
88324,35027,Lincoln County,NM,New Mexico
88325,35035,Otero County,NM,New Mexico
88330,35035,Otero County,NM,New Mexico
88336,35027,Lincoln County,NM,New Mexico
88337,35035,Otero County,NM,New Mexico
88338,35027,Lincoln County,NM,New Mexico
88339,35035,Otero County,NM,New Mexico
88340,35027,Lincoln County,NM,New Mexico
88341,35027,Lincoln County,NM,New Mexico
88342,35035,Otero County,NM,New Mexico
88343,35027,Lincoln County,NM,New Mexico
88344,35005,Chaves County,NM,New Mexico
88345,35027,Lincoln County,NM,New Mexico
88346,35027,Lincoln County,NM,New Mexico
88347,35035,Otero County,NM,New Mexico
88348,35027,Lincoln County,NM,New Mexico
88349,35035,Otero County,NM,New Mexico
88350,35035,Otero County,NM,New Mexico
88351,35027,Lincoln County,NM,New Mexico
88352,35035,Otero County,NM,New Mexico
88353,35019,Guadalupe County,NM,New Mexico
88354,35035,Otero County,NM,New Mexico
88355,35027,Lincoln County,NM,New Mexico
88401,35037,Quay County,NM,New Mexico
88410,35021,Harding County,NM,New Mexico
88411,35037,Quay County,NM,New Mexico
88414,35059,Union County,NM,New Mexico
88415,35021,Harding County,NM,New Mexico
88416,35047,San Miguel County,NM,New Mexico
88417,35019,Guadalupe County,NM,New Mexico
88418,35059,Union County,NM,New Mexico
88419,35007,Colfax County,NM,New Mexico
88421,35047,San Miguel County,NM,New Mexico
88422,35007,Colfax County,NM,New Mexico
88424,35059,Union County,NM,New Mexico
88426,35021,Harding County,NM,New Mexico
88427,35009,Curry County,NM,New Mexico
88430,35021,Harding County,NM,New Mexico
88431,35019,Guadalupe County,NM,New Mexico
88433,35037,Quay County,NM,New Mexico
88434,35037,Quay County,NM,New Mexico
88435,35019,Guadalupe County,NM,New Mexico
88436,35059,Union County,NM,New Mexico
88439,35047,San Miguel County,NM,New Mexico
88888,11001,District of Columbia,DC,District of Columbia
89001,32017,Lincoln County,NV,Nevada
89002,32003,Clark County,NV,Nevada
89003,32023,Nye County,NV,Nevada
89004,32003,Clark County,NV,Nevada
89005,32003,Clark County,NV,Nevada
89006,32003,Clark County,NV,Nevada
89007,32003,Clark County,NV,Nevada
89008,32017,Lincoln County,NV,Nevada
89009,32003,Clark County,NV,Nevada
89010,32009,Esmeralda County,NV,Nevada
89011,32003,Clark County,NV,Nevada
89012,32003,Clark County,NV,Nevada
89013,32009,Esmeralda County,NV,Nevada
89014,32003,Clark County,NV,Nevada
89015,32003,Clark County,NV,Nevada
89016,32003,Clark County,NV,Nevada
89017,32017,Lincoln County,NV,Nevada
89018,32003,Clark County,NV,Nevada
89019,32003,Clark County,NV,Nevada
89020,32023,Nye County,NV,Nevada
89021,32003,Clark County,NV,Nevada
89022,32023,Nye County,NV,Nevada
89023,32023,Nye County,NV,Nevada
89024,32003,Clark County,NV,Nevada
89025,32003,Clark County,NV,Nevada
89027,32003,Clark County,NV,Nevada
89028,32003,Clark County,NV,Nevada
89029,32003,Clark County,NV,Nevada
89030,32003,Clark County,NV,Nevada
89031,32003,Clark County,NV,Nevada
89032,32003,Clark County,NV,Nevada
89033,32003,Clark County,NV,Nevada
89034,32003,Clark County,NV,Nevada
89036,32003,Clark County,NV,Nevada
89039,32003,Clark County,NV,Nevada
89040,32003,Clark County,NV,Nevada
89041,32023,Nye County,NV,Nevada
89042,32017,Lincoln County,NV,Nevada
89043,32017,Lincoln County,NV,Nevada
89044,32003,Clark County,NV,Nevada
89045,32023,Nye County,NV,Nevada
89046,32003,Clark County,NV,Nevada
89047,32009,Esmeralda County,NV,Nevada
89048,32023,Nye County,NV,Nevada
89049,32023,Nye County,NV,Nevada
89052,32003,Clark County,NV,Nevada
89053,32003,Clark County,NV,Nevada
89054,32003,Clark County,NV,Nevada
89060,32023,Nye County,NV,Nevada
89061,32023,Nye County,NV,Nevada
89074,32003,Clark County,NV,Nevada
89077,32003,Clark County,NV,Nevada
89081,32003,Clark County,NV,Nevada
89084,32003,Clark County,NV,Nevada
89085,32003,Clark County,NV,Nevada
89086,32003,Clark County,NV,Nevada
89101,32003,Clark County,NV,Nevada
89102,32003,Clark County,NV,Nevada
89103,32003,Clark County,NV,Nevada
89104,32003,Clark County,NV,Nevada
89105,32003,Clark County,NV,Nevada
89106,32003,Clark County,NV,Nevada
89107,32003,Clark County,NV,Nevada
89108,32003,Clark County,NV,Nevada
89109,32003,Clark County,NV,Nevada
89110,32003,Clark County,NV,Nevada
89111,32003,Clark County,NV,Nevada
89112,32003,Clark County,NV,Nevada
89113,32003,Clark County,NV,Nevada
89114,32003,Clark County,NV,Nevada
89115,32003,Clark County,NV,Nevada
89116,32003,Clark County,NV,Nevada
89117,32003,Clark County,NV,Nevada
89118,32003,Clark County,NV,Nevada
89119,32003,Clark County,NV,Nevada
89120,32003,Clark County,NV,Nevada
89121,32003,Clark County,NV,Nevada
89122,32003,Clark County,NV,Nevada
89123,32003,Clark County,NV,Nevada
89124,32003,Clark County,NV,Nevada
89125,32003,Clark County,NV,Nevada
89126,32003,Clark County,NV,Nevada
89127,32003,Clark County,NV,Nevada
89128,32003,Clark County,NV,Nevada
89129,32003,Clark County,NV,Nevada
89130,32003,Clark County,NV,Nevada
89131,32003,Clark County,NV,Nevada
89132,32003,Clark County,NV,Nevada
89133,32003,Clark County,NV,Nevada
89134,32003,Clark County,NV,Nevada
89135,32003,Clark County,NV,Nevada
89136,32003,Clark County,NV,Nevada
89137,32003,Clark County,NV,Nevada
89138,32003,Clark County,NV,Nevada
89139,32003,Clark County,NV,Nevada
89140,32003,Clark County,NV,Nevada
89141,32003,Clark County,NV,Nevada
89142,32003,Clark County,NV,Nevada
89143,32003,Clark County,NV,Nevada
89144,32003,Clark County,NV,Nevada
89145,32003,Clark County,NV,Nevada
89146,32003,Clark County,NV,Nevada
89147,32003,Clark County,NV,Nevada
89148,32003,Clark County,NV,Nevada
89149,32003,Clark County,NV,Nevada
89150,32003,Clark County,NV,Nevada
89151,32003,Clark County,NV,Nevada
89152,32003,Clark County,NV,Nevada
89153,32003,Clark County,NV,Nevada
89154,32003,Clark County,NV,Nevada
89155,32003,Clark County,NV,Nevada
89156,32003,Clark County,NV,Nevada
89157,32003,Clark County,NV,Nevada
89158,32003,Clark County,NV,Nevada
89160,32003,Clark County,NV,Nevada
89161,32003,Clark County,NV,Nevada
89162,32003,Clark County,NV,Nevada
89165,32003,Clark County,NV,Nevada
89166,32003,Clark County,NV,Nevada
89169,32003,Clark County,NV,Nevada
89170,32003,Clark County,NV,Nevada
89173,32003,Clark County,NV,Nevada
89178,32003,Clark County,NV,Nevada
89179,32003,Clark County,NV,Nevada
89180,32003,Clark County,NV,Nevada
89183,32003,Clark County,NV,Nevada
89191,32003,Clark County,NV,Nevada
89193,32003,Clark County,NV,Nevada
89199,32003,Clark County,NV,Nevada
89301,32033,White Pine County,NV,Nevada
89310,32015,Lander County,NV,Nevada
89311,32033,White Pine County,NV,Nevada
89314,32033,White Pine County,NV,Nevada
89316,32011,Eureka County,NV,Nevada
89317,32033,White Pine County,NV,Nevada
89318,32033,White Pine County,NV,Nevada
89319,32033,White Pine County,NV,Nevada
89402,32031,Washoe County,NV,Nevada
89403,32019,Lyon County,NV,Nevada
89404,32013,Humboldt County,NV,Nevada
89406,32001,Churchill County,NV,Nevada
89407,32001,Churchill County,NV,Nevada
89408,32019,Lyon County,NV,Nevada
89409,32023,Nye County,NV,Nevada
89410,32005,Douglas County,NV,Nevada
89411,32005,Douglas County,NV,Nevada
89412,32031,Washoe County,NV,Nevada
89413,32005,Douglas County,NV,Nevada
89414,32013,Humboldt County,NV,Nevada
89415,32021,Mineral County,NV,Nevada
89418,32027,Pershing County,NV,Nevada
89419,32027,Pershing County,NV,Nevada
89420,32021,Mineral County,NV,Nevada
89421,32013,Humboldt County,NV,Nevada
89422,32021,Mineral County,NV,Nevada
89423,32005,Douglas County,NV,Nevada
89424,32031,Washoe County,NV,Nevada
89425,32013,Humboldt County,NV,Nevada
89426,32013,Humboldt County,NV,Nevada
89427,32021,Mineral County,NV,Nevada
89428,32019,Lyon County,NV,Nevada
89429,32019,Lyon County,NV,Nevada
89430,32019,Lyon County,NV,Nevada
89431,32031,Washoe County,NV,Nevada
89432,32031,Washoe County,NV,Nevada
89433,32031,Washoe County,NV,Nevada
89434,32031,Washoe County,NV,Nevada
89435,32031,Washoe County,NV,Nevada
89436,32031,Washoe County,NV,Nevada
89437,32029,Storey County,NV,Nevada
89438,32013,Humboldt County,NV,Nevada
89439,32031,Washoe County,NV,Nevada
89440,32029,Storey County,NV,Nevada
89441,32031,Washoe County,NV,Nevada
89442,32031,Washoe County,NV,Nevada
89444,32019,Lyon County,NV,Nevada
89445,32013,Humboldt County,NV,Nevada
89446,32013,Humboldt County,NV,Nevada
89447,32019,Lyon County,NV,Nevada
89448,32005,Douglas County,NV,Nevada
89449,32005,Douglas County,NV,Nevada
89450,32031,Washoe County,NV,Nevada
89451,32031,Washoe County,NV,Nevada
89460,32005,Douglas County,NV,Nevada
89496,32001,Churchill County,NV,Nevada
89501,32031,Washoe County,NV,Nevada
89502,32031,Washoe County,NV,Nevada
89503,32031,Washoe County,NV,Nevada
89504,32031,Washoe County,NV,Nevada
89505,32031,Washoe County,NV,Nevada
89506,32031,Washoe County,NV,Nevada
89507,32031,Washoe County,NV,Nevada
89508,32031,Washoe County,NV,Nevada
89509,32031,Washoe County,NV,Nevada
89510,32031,Washoe County,NV,Nevada
89511,32031,Washoe County,NV,Nevada
89512,32031,Washoe County,NV,Nevada
89513,32031,Washoe County,NV,Nevada
89515,32031,Washoe County,NV,Nevada
89519,32031,Washoe County,NV,Nevada
89521,32031,Washoe County,NV,Nevada
89523,32031,Washoe County,NV,Nevada
89533,32031,Washoe County,NV,Nevada
89557,32031,Washoe County,NV,Nevada
89570,32031,Washoe County,NV,Nevada
89595,32031,Washoe County,NV,Nevada
89701,32510,Carson City,NV,Nevada
89702,32510,Carson City,NV,Nevada
89703,32510,Carson City,NV,Nevada
89704,32031,Washoe County,NV,Nevada
89705,32005,Douglas County,NV,Nevada
89706,32510,Carson City,NV,Nevada
89711,32510,Carson City,NV,Nevada
89712,32510,Carson City,NV,Nevada
89713,32510,Carson City,NV,Nevada
89721,32510,Carson City,NV,Nevada
89801,32007,Elko County,NV,Nevada
89803,32007,Elko County,NV,Nevada
89815,32007,Elko County,NV,Nevada
89820,32015,Lander County,NV,Nevada
89821,32011,Eureka County,NV,Nevada
89822,32007,Elko County,NV,Nevada
89823,32007,Elko County,NV,Nevada
89825,32007,Elko County,NV,Nevada
89826,32007,Elko County,NV,Nevada
89828,32007,Elko County,NV,Nevada
89830,32007,Elko County,NV,Nevada
89831,32007,Elko County,NV,Nevada
89832,32007,Elko County,NV,Nevada
89833,32007,Elko County,NV,Nevada
89834,32007,Elko County,NV,Nevada
89835,32007,Elko County,NV,Nevada
89883,32007,Elko County,NV,Nevada
90001,06037,Los Angeles County,CA,California
90002,06037,Los Angeles County,CA,California
90003,06037,Los Angeles County,CA,California
90004,06037,Los Angeles County,CA,California
90005,06037,Los Angeles County,CA,California
90006,06037,Los Angeles County,CA,California
90007,06037,Los Angeles County,CA,California
90008,06037,Los Angeles County,CA,California
90009,06037,Los Angeles County,CA,California
90010,06037,Los Angeles County,CA,California
90011,06037,Los Angeles County,CA,California
90012,06037,Los Angeles County,CA,California
90013,06037,Los Angeles County,CA,California
90014,06037,Los Angeles County,CA,California
90015,06037,Los Angeles County,CA,California
90016,06037,Los Angeles County,CA,California
90017,06037,Los Angeles County,CA,California
90018,06037,Los Angeles County,CA,California
90019,06037,Los Angeles County,CA,California
90020,06037,Los Angeles County,CA,California
90021,06037,Los Angeles County,CA,California
90022,06037,Los Angeles County,CA,California
90023,06037,Los Angeles County,CA,California
90024,06037,Los Angeles County,CA,California
90025,06037,Los Angeles County,CA,California
90026,06037,Los Angeles County,CA,California
90027,06037,Los Angeles County,CA,California
90028,06037,Los Angeles County,CA,California
90029,06037,Los Angeles County,CA,California
90030,06037,Los Angeles County,CA,California
90031,06037,Los Angeles County,CA,California
90032,06037,Los Angeles County,CA,California
90033,06037,Los Angeles County,CA,California
90034,06037,Los Angeles County,CA,California
90035,06037,Los Angeles County,CA,California
90036,06037,Los Angeles County,CA,California
90037,06037,Los Angeles County,CA,California
90038,06037,Los Angeles County,CA,California
90039,06037,Los Angeles County,CA,California
90040,06037,Los Angeles County,CA,California
90041,06037,Los Angeles County,CA,California
90042,06037,Los Angeles County,CA,California
90043,06037,Los Angeles County,CA,California
90044,06037,Los Angeles County,CA,California
90045,06037,Los Angeles County,CA,California
90046,06037,Los Angeles County,CA,California
90047,06037,Los Angeles County,CA,California
90048,06037,Los Angeles County,CA,California
90049,06037,Los Angeles County,CA,California
90050,06037,Los Angeles County,CA,California
90051,06037,Los Angeles County,CA,California
90052,06037,Los Angeles County,CA,California
90053,06037,Los Angeles County,CA,California
90054,06037,Los Angeles County,CA,California
90055,06037,Los Angeles County,CA,California
90056,06037,Los Angeles County,CA,California
90057,06037,Los Angeles County,CA,California
90058,06037,Los Angeles County,CA,California
90059,06037,Los Angeles County,CA,California
90060,06037,Los Angeles County,CA,California
90061,06037,Los Angeles County,CA,California
90062,06037,Los Angeles County,CA,California
90063,06037,Los Angeles County,CA,California
90064,06037,Los Angeles County,CA,California
90065,06037,Los Angeles County,CA,California
90066,06037,Los Angeles County,CA,California
90067,06037,Los Angeles County,CA,California
90068,06037,Los Angeles County,CA,California
90069,06037,Los Angeles County,CA,California
90070,06037,Los Angeles County,CA,California
90071,06037,Los Angeles County,CA,California
90072,06037,Los Angeles County,CA,California
90073,06037,Los Angeles County,CA,California
90074,06037,Los Angeles County,CA,California
90075,06037,Los Angeles County,CA,California
90076,06037,Los Angeles County,CA,California
90077,06037,Los Angeles County,CA,California
90078,06037,Los Angeles County,CA,California
90079,06037,Los Angeles County,CA,California
90081,06037,Los Angeles County,CA,California
90082,06037,Los Angeles County,CA,California
90083,06037,Los Angeles County,CA,California
90084,06037,Los Angeles County,CA,California
90086,06037,Los Angeles County,CA,California
90087,06037,Los Angeles County,CA,California
90089,06037,Los Angeles County,CA,California
90091,06037,Los Angeles County,CA,California
90093,06037,Los Angeles County,CA,California
90094,06037,Los Angeles County,CA,California
90095,06037,Los Angeles County,CA,California
90140,06037,Los Angeles County,CA,California
90201,06037,Los Angeles County,CA,California
90202,06037,Los Angeles County,CA,California
90205,06037,Los Angeles County,CA,California
90209,06037,Los Angeles County,CA,California
90210,06037,Los Angeles County,CA,California
90211,06037,Los Angeles County,CA,California
90212,06037,Los Angeles County,CA,California
90213,06037,Los Angeles County,CA,California
90220,06037,Los Angeles County,CA,California
90221,06037,Los Angeles County,CA,California
90222,06037,Los Angeles County,CA,California
90223,06037,Los Angeles County,CA,California
90224,06037,Los Angeles County,CA,California
90230,06037,Los Angeles County,CA,California
90231,06037,Los Angeles County,CA,California
90232,06037,Los Angeles County,CA,California
90239,06037,Los Angeles County,CA,California
90240,06037,Los Angeles County,CA,California
90241,06037,Los Angeles County,CA,California
90242,06037,Los Angeles County,CA,California
90245,06037,Los Angeles County,CA,California
90247,06037,Los Angeles County,CA,California
90248,06037,Los Angeles County,CA,California
90249,06037,Los Angeles County,CA,California
90250,06037,Los Angeles County,CA,California
90251,06037,Los Angeles County,CA,California
90254,06037,Los Angeles County,CA,California
90255,06037,Los Angeles County,CA,California
90260,06037,Los Angeles County,CA,California
90262,06037,Los Angeles County,CA,California
90263,06037,Los Angeles County,CA,California
90264,06037,Los Angeles County,CA,California
90265,06037,Los Angeles County,CA,California
90266,06037,Los Angeles County,CA,California
90267,06037,Los Angeles County,CA,California
90270,06037,Los Angeles County,CA,California
90272,06037,Los Angeles County,CA,California
90274,06037,Los Angeles County,CA,California
90275,06037,Los Angeles County,CA,California
90277,06037,Los Angeles County,CA,California
90278,06037,Los Angeles County,CA,California
90280,06037,Los Angeles County,CA,California
90290,06037,Los Angeles County,CA,California
90291,06037,Los Angeles County,CA,California
90292,06037,Los Angeles County,CA,California
90293,06037,Los Angeles County,CA,California
90294,06037,Los Angeles County,CA,California
90295,06037,Los Angeles County,CA,California
90296,06037,Los Angeles County,CA,California
90301,06037,Los Angeles County,CA,California
90302,06037,Los Angeles County,CA,California
90303,06037,Los Angeles County,CA,California
90304,06037,Los Angeles County,CA,California
90305,06037,Los Angeles County,CA,California
90306,06037,Los Angeles County,CA,California
90307,06037,Los Angeles County,CA,California
90308,06037,Los Angeles County,CA,California
90309,06037,Los Angeles County,CA,California
90310,06037,Los Angeles County,CA,California
90401,06037,Los Angeles County,CA,California
90402,06037,Los Angeles County,CA,California
90403,06037,Los Angeles County,CA,California
90404,06037,Los Angeles County,CA,California
90405,06037,Los Angeles County,CA,California
90406,06037,Los Angeles County,CA,California
90408,06037,Los Angeles County,CA,California
90409,06037,Los Angeles County,CA,California
90501,06037,Los Angeles County,CA,California
90502,06037,Los Angeles County,CA,California
90503,06037,Los Angeles County,CA,California
90504,06037,Los Angeles County,CA,California
90505,06037,Los Angeles County,CA,California
90506,06037,Los Angeles County,CA,California
90507,06037,Los Angeles County,CA,California
90508,06037,Los Angeles County,CA,California
90510,06037,Los Angeles County,CA,California
90601,06037,Los Angeles County,CA,California
90602,06037,Los Angeles County,CA,California
90603,06037,Los Angeles County,CA,California
90604,06037,Los Angeles County,CA,California
90605,06037,Los Angeles County,CA,California
90606,06037,Los Angeles County,CA,California
